# Sesion:6 Fecha:2026-03-26 20:12:29 Shots:1 Duracion:11,36s
tSeg,yaw,roll,gx,gy,gz,gmag,lax,lay,laz,lamag,ax,ay,az,temp,mx,my,mz,cs,cg,ca,cm,pitchLat
1.0810,0.000854,-0.195740,0.730957,-0.653748,-16.2812
1.0900,-0.000244,-0.193420,0.730225,-0.655273,-16.0576
1.0980,-0.000244,-0.190308,0.729309,-0.657166,-15.7972
1.1020,0.000854,-0.186523,0.728088,-0.659607,-15.4853
1.1100,0.000854,-0.186523,0.728088,-0.659607,-15.1922
1.1180,0.002502,-0.182129,0.727051,-0.661987,-14.8945
1.1270,0.005005,-0.176880,0.725952,-0.664612,-14.5714
1.1310,0.007996,-0.171204,0.725342,-0.666748,-14.2755
1.1390,0.007996,-0.171204,0.725342,-0.666748,-13.9943
1.1480,0.011047,-0.165283,0.725464,-0.668030,-13.7825
1.1550,0.014526,-0.159302,0.725952,-0.668884,-13.5955
1.1590,0.018677,-0.153381,0.726318,-0.669800,-13.3979
1.1720,0.018677,-0.153381,0.726318,-0.669800,-13.2103
1.1800,0.023315,-0.147461,0.726807,-0.670410,-13.0390
1.1840,0.028259,-0.141296,0.727966,-0.670288,-12.9263
1.1920,0.033875,-0.134399,0.729492,-0.669800,-12.8409
1.2000,0.033875,-0.134399,0.729492,-0.669800,-12.7598
1.2090,0.040222,-0.126709,0.731018,-0.669312,-12.6768
1.2170,0.047058,-0.118164,0.733093,-0.668152,-12.6484
1.2210,0.054688,-0.108154,0.735596,-0.666443,-12.6564
1.2290,0.054688,-0.108154,0.735596,-0.666443,-12.6640
1.2380,0.062927,-0.097107,0.738037,-0.664734,-12.6698
1.2460,0.071106,-0.085999,0.740234,-0.663025,-12.6748
1.2500,0.079285,-0.075073,0.741455,-0.662048,-12.6073
1.2610,0.079285,-0.075073,0.741455,-0.662048,-12.5433
1.2700,0.087280,-0.064514,0.741638,-0.661987,-12.4080
1.2740,0.094788,-0.054688,0.741394,-0.662109,-12.2506
1.2820,0.094788,-0.054688,0.741394,-0.662109,-12.1112
1.2910,0.101501,-0.045593,0.741089,-0.662109,-11.9714
1.2990,0.107239,-0.036865,0.741028,-0.661865,-11.8576
1.3070,0.112061,-0.028503,0.741394,-0.661011,-11.7959
