# Sesion:3 Fecha:2026-03-08 15:38:50 Shots:0 Duracion:14,95s
tSeg,yaw,roll,gx,gy,gz,gmag,lax,lay,laz,lamag,ax,ay,az,temp,mx,my,mz,cs,cg,ca,cm
13.5620,15.6875,1.2500,32.2289,-85.9437,-28.6479,96.1547,0.0200,-0.0900,-0.1800,0.2022,-0.2000,0.2700,-9.9700,26,0.2500,-6.3750,43.5625,0,0,0,1
13.5860,15.6875,1.3125,-14.3239,-60.8768,17.9049,65.0519,0.0600,-0.0500,-0.1300,0.1517,-0.1600,0.3200,-9.9300,26,-0.0625,-7.1875,43.5625,0,0,0,1
13.6070,15.7500,1.3125,-53.7148,-57.2958,53.7148,95.1492,0.0000,-0.1300,-0.1600,0.2062,-0.2200,0.2400,-9.9500,26,-0.0625,-7.1875,43.5625,0,0,0,1
13.6270,15.7500,1.3750,-46.5528,-68.0387,53.7148,98.3957,0.0900,-0.0400,-0.1300,0.1631,-0.1300,0.3300,-9.9300,26,0.2500,-7.8750,42.5000,0,0,0,1
13.6480,15.7500,1.3750,25.0669,-71.6197,46.5528,89.0219,0.1500,-0.0400,-0.1400,0.2090,-0.0800,0.3300,-9.9400,26,0.2500,-7.8750,42.5000,0,0,0,1
13.6650,15.8125,1.3750,-53.7148,-93.1056,46.5528,117.1371,0.1000,-0.0200,-0.2200,0.2425,-0.1400,0.3500,-10.0200,26,0.2500,-7.8750,42.5000,0,0,0,1
13.6890,15.8125,1.4375,-21.4859,-57.2958,46.5528,76.8870,0.0300,-0.0800,-0.2200,0.2360,-0.2100,0.2900,-10.0200,26,-0.3750,-7.8750,42.5000,0,0,0,1
13.7090,15.8125,1.4375,-75.2007,-89.5247,21.4859,118.8758,0.1200,-0.0700,-0.1100,0.1772,-0.1200,0.3100,-9.9000,26,-0.3750,-7.8750,42.5000,0,0,0,1
13.7290,15.8125,1.5000,-128.9155,-143.2395,50.1338,199.1234,0.0600,-0.0400,-0.1600,0.1755,-0.1900,0.3400,-9.9600,26,-0.0625,-7.1875,43.5625,0,0,0,1
13.7500,15.8125,1.5625,-64.4578,-114.5916,89.5247,159.0619,-0.0200,-0.1500,-0.1900,0.2429,-0.2900,0.2300,-9.9800,26,-0.0625,-7.1875,43.5625,0,0,0,1
13.7670,15.8750,1.5625,143.2395,-107.4296,42.9718,184.1337,0.0100,-0.1500,-0.1500,0.2124,-0.2600,0.2400,-9.9400,26,-0.0625,-7.1875,43.5625,0,0,0,1
13.7910,15.8750,1.6250,114.5916,-128.9155,-35.8099,176.1612,0.0900,0.0000,-0.1900,0.2102,-0.1900,0.3800,-9.9800,26,0.2500,-7.8750,44.5000,0,0,0,1
13.8110,15.8750,1.6875,-3.5810,-107.4296,3.5810,107.5489,0.0800,-0.0400,-0.0700,0.1136,-0.2000,0.3400,-9.8700,26,0.2500,-7.8750,44.5000,0,0,0,1
13.8320,15.8750,1.6875,-25.0669,-164.7254,50.1338,174.0006,0.0600,-0.1100,-0.1500,0.1954,-0.2800,0.2300,-9.9400,26,-0.7500,-7.5000,42.8750,0,0,0,1
13.8520,15.8750,1.7500,0.0000,-189.7923,25.0669,191.4405,0.0500,-0.0800,-0.3200,0.3336,-0.2600,0.3000,-10.1100,26,-0.7500,-7.5000,42.8750,0,0,0,1
13.8690,15.8750,1.8125,-118.1725,-82.3627,32.2289,147.6044,0.1300,-0.0500,-0.1700,0.2198,-0.1400,0.3300,-9.8900,26,-0.3750,-7.5000,43.2500,0,0,0,1
13.8930,15.8750,1.8125,-46.5528,-53.7148,93.1056,117.1371,0.0500,-0.0900,-0.1900,0.2161,-0.2600,0.2900,-9.9800,26,-0.3750,-7.5000,43.2500,0,0,0,1
13.9140,15.9375,1.8750,28.6479,-85.9437,28.6479,95.0143,0.0600,-0.0700,-0.2000,0.2202,-0.2500,0.3100,-10.0000,26,-0.3750,-7.5000,43.2500,0,0,0,1
13.9350,15.9375,1.8750,39.3908,-82.3627,-21.4859,93.7918,0.1000,-0.1000,-0.1300,0.1921,-0.2200,0.2800,-9.9300,26,0.2500,-6.7500,43.2500,0,0,0,1
13.9580,15.9375,1.9375,42.9718,-75.2007,42.9718,96.6866,0.0600,-0.0800,-0.1800,0.2059,-0.2700,0.3000,-9.9700,26,0.2500,-6.7500,43.2500,0,0,0,1
13.9750,15.9375,1.9375,-53.7148,-75.2007,71.6197,116.9180,0.0200,-0.0900,-0.2400,0.2571,-0.3100,0.3000,-10.0400,26,0.2500,-6.7500,42.8750,0,0,0,1
13.9960,16.0000,2.0000,-125.3345,-50.1338,32.2289,138.7834,0.0000,-0.1100,-0.2400,0.2640,-0.3400,0.2800,-10.0300,26,0.2500,-6.7500,42.8750,0,0,0,1
14.0160,16.0000,2.0000,-82.3627,-3.5810,53.7148,98.3957,0.0600,-0.1500,-0.1000,0.1900,-0.2800,0.2500,-9.8900,26,0.2500,-6.7500,42.8750,0,0,0,1
14.0370,16.0000,2.0000,25.0669,-28.6479,60.8768,71.7986,0.0300,-0.0700,-0.1900,0.2047,-0.3100,0.3200,-9.9800,26,0.6875,-6.3750,44.0625,0,0,0,1
14.0610,16.0000,2.0000,17.9049,-25.0669,28.6479,42.0671,0.0400,-0.0900,-0.1800,0.2052,-0.2900,0.3100,-9.9700,26,0.6875,-6.3750,44.0625,0,0,0,1
14.0780,16.0000,2.0000,82.3627,-68.0387,17.9049,108.3211,0.0500,-0.1000,-0.1000,0.1500,-0.2900,0.2900,-9.8900,26,-0.3750,-8.5625,43.2500,0,0,0,1
14.0980,16.0000,2.0000,53.7148,-71.6197,14.3239,90.6633,0.1100,-0.0900,-0.1500,0.2066,-0.2300,0.3000,-9.9400,26,-0.3750,-8.5625,43.2500,0,0,0,1
14.1190,16.0000,2.0625,7.1620,-68.0387,32.2289,75.6258,0.0100,-0.1400,-0.2100,0.2526,-0.3400,0.2400,-10.0000,26,-0.0625,-7.8750,43.5625,0,0,0,1
14.1390,16.0625,2.0625,-68.0387,3.5810,68.0387,96.2879,0.0700,-0.0700,-0.1400,0.1715,-0.2700,0.3100,-9.9700,26,-0.0625,-7.8750,43.5625,0,0,0,1
14.1640,16.0625,2.0625,-46.5528,-46.5528,53.7148,84.9683,0.0900,-0.0800,-0.1100,0.1631,-0.2600,0.3100,-9.9000,26,-0.0625,-7.8750,43.5625,0,0,0,1
14.1800,16.0625,2.0625,39.3908,-96.6866,17.9049,105.9270,0.0600,-0.1100,-0.1500,0.1954,-0.2800,0.2700,-9.9500,26,-0.7500,-7.1875,42.5000,0,0,0,1
14.2050,16.0625,2.1250,35.8099,-89.5247,10.7430,97.0176,0.1100,-0.0800,-0.1000,0.1688,-0.2500,0.3100,-9.8900,26,-0.7500,-7.1875,42.5000,0,0,0,1
14.2220,16.0625,2.1250,-32.2289,-103.8486,60.8768,124.6163,0.1200,-0.0900,-0.0800,0.1700,-0.2200,0.3400,-9.8800,26,-0.3750,-7.1875,43.2500,0,0,0,1
14.2450,16.1250,2.1875,-89.5247,-121.7535,125.3345,196.3347,0.1600,-0.2100,0.0800,0.2759,-0.2200,0.1800,-9.7000,26,-0.3750,-7.1875,43.2500,0,0,0,1
14.2660,16.1875,2.2500,82.3627,-361.6796,39.3908,373.0247,0.1200,-0.1700,-0.0500,0.2140,-0.2700,0.2200,-9.8400,26,-0.3750,-7.1875,43.2500,0,0,0,1
14.2830,16.1875,2.3750,0.0000,-358.0986,39.3908,360.2586,0.3100,-0.0700,0.2200,0.3865,-0.1000,0.3300,-9.5600,26,-0.3750,-7.5625,42.8750,0,0,0,1
14.3070,16.1875,2.5000,-71.6197,-662.4825,150.4014,683.1054,0.3700,-0.1300,0.3200,0.5062,-0.0700,0.2700,-9.4600,26,-0.3750,-7.5625,42.8750,0,0,0,1
14.3240,16.2500,2.7500,-32.2289,-791.3980,243.5071,828.6405,0.3000,-0.1800,0.2200,0.4133,-0.1900,0.2100,-9.5600,26,0.6875,-8.6875,43.5625,0,0,0,1
14.3480,16.3750,3.0625,-14.3239,-1249.7641,333.0317,1293.4549,0.1100,-0.2400,-0.0100,0.2642,-0.4500,0.1500,-9.8000,26,0.6875,-8.6875,43.5625,0,0,0,1
14.3650,16.5000,3.6875,-75.2007,-1181.7254,75.2007,1186.5013,-0.1700,-0.4500,-0.2600,0.5468,-0.8000,-0.0400,-10.0400,26,0.6875,-8.6875,43.5625,0,0,0,1
14.3890,16.5000,3.8750,-21.4859,-1095.7817,-232.7641,1120.4366,0.0400,-0.3400,0.0700,0.3494,-0.6500,0.0600,-9.7000,26,1.0625,-7.5000,42.5000,0,0,0,1
14.4090,16.3750,4.5000,128.9155,-1353.6127,-422.5564,1423.8823,0.1600,-0.0800,0.1000,0.2049,-0.6100,0.3100,-9.6600,26,1.0625,-7.5000,42.5000,0,0,0,1
14.4260,16.1875,5.0000,157.5634,-1650.8347,-451.2043,1718.6235,0.2000,-0.0700,0.1300,0.2486,-0.6600,0.3100,-9.6200,26,1.3750,-7.1875,44.0625,0,0,0,1
14.4470,16.0625,5.6250,168.3063,-1786.9121,-325.8698,1824.1636,0.2100,0.0300,-0.1300,0.2488,-0.7400,0.4000,-9.8800,26,1.3750,-7.1875,44.0625,0,0,0,1
14.4670,16.0625,6.1250,3.5810,-1629.3487,-46.5528,1630.0175,0.2200,-0.0500,0.0000,0.2256,-0.8200,0.3100,-9.7400,26,1.3750,-7.1875,44.0625,0,0,0,1
14.4880,16.1250,6.6250,-168.3063,-1500.4332,279.3169,1535.4624,0.4400,0.0400,0.1800,0.4771,-0.6900,0.4200,-9.5400,26,1.3750,-7.8750,44.0625,0,0,0,1
14.5080,16.3125,7.1250,-175.4683,-1657.9965,594.4437,1770.0579,0.5400,0.1400,0.3100,0.6382,-0.6800,0.5400,-9.4000,26,1.3750,-7.8750,44.0625,0,0,0,1
14.5280,16.6250,7.7500,-354.5177,-1944.4755,841.5318,2148.2187,0.4700,0.0500,0.3800,0.6065,-0.8500,0.4700,-9.3200,26,1.7500,-7.2500,43.5625,0,0,0,1
14.5490,16.9375,8.5000,-565.7958,-2320.4790,1024.1621,2598.7797,0.6400,0.0900,0.4700,0.7991,-0.8000,0.5500,-9.2100,26,1.7500,-7.2500,43.5625,0,0,0,1
14.5690,17.3750,9.3125,-376.0036,-2692.9016,1281.9930,3006.0944,0.2600,0.2500,-0.2800,0.4566,-1.3200,0.7500,-9.9400,26,1.7500,-7.2500,43.5625,0,0,0,1
14.5900,17.8750,10.1250,-465.5282,-2452.9755,1593.5389,2961.9541,-0.0100,0.0400,-0.6100,0.6114,-1.7400,0.5700,-10.2500,26,1.3750,-7.2500,42.7500,0,0,0,1
14.6140,18.5000,10.7500,-687.5494,-1847.7889,1887.1798,2729.1933,-0.0100,0.1000,-0.3400,0.3545,-1.8400,0.6000,-9.6700,26,1.3750,-7.2500,42.7500,0,0,0,1
14.6310,19.1875,11.2500,-773.4931,-1607.8627,2091.2958,2749.0058,0.1000,-0.0600,0.1400,0.1822,-1.8100,0.5900,-9.4500,26,2.8750,-7.3750,41.5000,0,0,0,1
14.6550,19.8750,11.8125,-748.4262,-1930.1516,2148.5917,2983.6342,0.4900,0.0300,0.7100,0.8632,-1.5800,0.7900,-8.8300,26,2.8750,-7.3750,41.5000,0,0,0,1
14.6720,20.6250,12.5625,-891.6656,-2474.4614,2270.3452,3474.5495,0.8000,0.2000,0.9400,1.2504,-1.2300,0.9900,-8.2900,26,3.6875,-8.2500,42.2500,0,0,0,1
14.6960,21.5000,13.5625,-658.9015,-3423.4228,2578.3100,4336.0878,0.5100,-0.2200,1.0100,1.1526,-1.8900,0.6700,-8.4400,26,3.6875,-8.2500,42.2500,0,0,0,1
14.7170,22.5000,14.8125,-773.4931,-4494.1376,2814.6552,5358.9038,0.5400,-0.4000,1.0900,1.2805,-2.0800,0.5800,-8.3000,26,3.6875,-8.2500,42.2500,0,0,0,1
14.7370,23.4375,16.3125,-841.5318,-5310.6025,2560.4052,5955.3632,0.4200,-0.3900,1.1600,1.2939,-2.4600,0.6700,-8.1400,26,4.3750,-8.1875,41.3750,0,0,0,1
14.7580,24.7500,19.1250,-923.8945,-6495.9091,2059.0671,6876.7851,0.6700,-0.7000,1.8600,2.0973,-2.5300,0.4500,-7.3200,26,4.3750,-8.1875,41.3750,0,0,0,1
14.7780,25.4375,21.6875,-837.9508,-8436.8037,1453.8803,8602.0683,0.3800,-0.8200,1.9400,2.1402,-3.2400,0.4100,-7.0800,26,4.3750,-8.3750,40.7500,0,0,0,1
14.7990,26.0000,24.8125,-719.7783,-9915.7509,1042.0670,9996.3046,-0.1600,-0.4900,0.7800,0.9349,-4.2900,0.8000,-8.0200,26,4.3750,-8.3750,40.7500,0,0,0,1
14.8190,26.3125,28.0625,-1188.8874,-9478.8710,440.4613,9563.2871,-1.6500,-0.6700,-1.9000,2.6041,-6.2700,0.7000,-10.4400,26,4.3750,-8.3750,40.7500,0,0,0,1
14.8400,26.5000,30.6875,-1278.4121,-7405.4794,42.9718,7515.1386,-1.2900,-0.5900,-1.4900,2.0573,-6.3100,0.8400,-9.7900,26,7.3750,-9.0625,39.6875,0,0,0,1
14.8640,26.5000,32.7500,-1364.3557,-5779.7119,89.5247,5939.2382,-0.3900,-0.0700,0.0000,0.3962,-5.6900,1.4300,-8.1000,26,7.3750,-9.0625,39.6875,0,0,0,1
14.8810,26.6875,34.5625,-1106.5247,-5647.2153,368.8416,5766.4101,0.0700,0.1700,0.7200,0.7431,-5.4900,1.7400,-7.1900,26,9.5000,-12.2500,37.5625,0,0,0,1
14.9050,26.9375,36.5625,-1303.4790,-6259.5639,623.0916,6424.1293,0.1400,-0.0100,1.6600,1.6659,-5.9800,1.4600,-5.8800,26,9.5000,-12.2500,37.5625,0,0,0,1
14.9250,27.1875,38.8125,-1915.8276,-7179.8774,666.0634,7460.8764,-0.3000,-0.5800,1.4200,1.5629,-6.4500,1.1600,-6.0100,26,12.0625,-11.6875,36.0625,0,0,0,1
14.9460,27.3750,41.1875,-2370.6127,-7480.6801,580.1198,7868.7304,-1.4100,-1.0400,-0.2600,1.7712,-8.0200,0.8800,-7.2400,26,12.0625,-11.6875,36.0625,0,0,0,1
