# Sesion:1 Fecha:2026-03-08 15:33:42 Shots:0 Duracion:17,91s
tSeg,yaw,roll,gx,gy,gz,gmag,lax,lay,laz,lamag,ax,ay,az,temp,mx,my,mz,cs,cg,ca,cm
13,5770,38.6250,2.3750,-39.3908,39.3908,-14.3239,57.5192,0.0800,-0.1400,-0.1000,0.1897,-0.3200,0.3400,-9.8900,26,2.5000,-25.1875,14.5000,0,0,1,0
13,6010,38.6250,2.3125,25.0669,60.8768,-21.4859,69.2530,0.0700,-0.2000,-0.0300,0.2140,-0.3300,0.2900,-9.8200,26,2.5000,-25.1875,14.5000,0,0,1,0
13,6220,38.6250,2.3125,-7.1620,46.5528,-57.2958,74.1705,0.0600,-0.1800,0.1000,0.2145,-0.3300,0.3100,-9.6800,26,2.7500,-24.7500,13.6875,0,0,1,0
13,6430,38.5625,2.3125,-28.6479,10.7430,-46.5528,55.7071,0.1100,-0.0900,0.0000,0.1421,-0.2800,0.3900,-9.7800,26,2.7500,-24.7500,13.6875,0,0,1,0
13,6630,38.5625,2.3125,-46.5528,35.8099,14.3239,60.4540,0.1000,-0.0600,0.0100,0.1170,-0.2900,0.4300,-9.7600,26,2.5000,-25.1875,13.6875,0,0,1,0
13,6840,38.5625,2.3125,-64.4578,42.9718,39.3908,86.9081,0.0800,-0.1000,0.0000,0.1281,-0.3600,0.4000,-9.8400,26,2.5000,-25.1875,13.6875,0,0,1,0
13,7040,38.5625,2.3125,-68.0387,7.1620,-46.5528,82.7510,0.0800,-0.0500,-0.1200,0.1526,-0.3000,0.4500,-9.9000,26,2.5000,-25.1875,13.6875,0,0,1,0
13,7240,38.5625,2.3125,-103.8486,39.3908,-39.3908,117.8466,0.0700,-0.0700,-0.1400,0.1715,-0.2900,0.4600,-9.8700,26,3.1875,-24.3750,14.0625,0,0,1,0
13,7450,38.5625,2.2500,-78.7817,50.1338,-39.3908,101.3489,0.0700,-0.1200,-0.0700,0.1556,-0.3100,0.3800,-9.8500,26,3.1875,-24.3750,14.0625,0,0,1,0
13,7660,38.5625,2.2500,53.7148,60.8768,50.1338,95.4183,0.0500,-0.1300,-0.0200,0.1407,-0.3300,0.3700,-9.8000,26,2.8750,-25.1875,14.0625,0,0,1,0
13,7860,38.5625,2.1875,-14.3239,111.0106,39.3908,118.6599,0.0300,-0.1600,-0.0100,0.1631,-0.3400,0.3400,-9.7900,26,2.8750,-25.1875,14.0625,0,0,1,0
13,8070,38.5625,2.1875,-118.1725,75.2007,-75.2007,158.9813,0.0300,-0.1300,0.0000,0.1334,-0.3400,0.3700,-9.7700,26,2.8750,-25.1875,14.0625,0,0,1,0
13,8270,38.5625,2.1875,-125.3345,53.7148,-75.2007,155.7214,0.0700,-0.1100,0.0000,0.1304,-0.2900,0.4000,-9.7800,26,2.1875,-24.7500,14.8750,0,0,1,0
13,8480,38.5625,2.1875,-10.7430,-3.5810,-64.4578,65.4449,0.1100,-0.0700,-0.1000,0.1643,-0.2500,0.4400,-9.8900,26,2.1875,-24.7500,14.8750,0,0,1,0
13,8690,38.5000,2.1250,-46.5528,42.9718,-32.2289,71.0806,0.1100,-0.0900,0.0000,0.1421,-0.2500,0.4300,-9.7900,26,3.2500,-25.5000,14.8750,0,0,1,0
13,8920,38.5000,2.1250,-53.7148,57.2958,-7.1620,78.8630,0.1100,-0.1200,-0.0800,0.1814,-0.2500,0.4000,-9.8700,26,3.2500,-25.5000,14.8750,0,0,1,0
13,9130,38.5000,2.1250,3.5810,46.5528,14.3239,48.8381,0.0800,-0.1400,0.0500,0.1688,-0.2800,0.3800,-9.7200,26,3.2500,-25.5000,14.8750,0,0,1,0
13,9340,38.5000,2.1250,7.1620,-7.1620,7.1620,12.4049,0.1200,-0.0600,-0.0400,0.1400,-0.2400,0.4600,-9.8200,26,2.8750,-25.5000,14.5000,0,0,1,0
13,9540,38.5000,2.1250,-10.7430,10.7430,-3.5810,15.6092,0.1300,-0.0700,-0.0200,0.1490,-0.2300,0.4500,-9.8100,26,2.8750,-25.5000,14.5000,0,0,1,0
13,9750,38.5000,2.1250,-21.4859,-3.5810,21.4859,30.5960,0.1100,-0.1000,0.0000,0.1487,-0.2500,0.4000,-9.8100,26,2.8750,-24.7500,12.8750,0,0,1,0
13,9990,38.5000,2.1250,-100.2676,21.4859,-3.5810,102.6063,0.0400,-0.1800,-0.0200,0.1855,-0.3200,0.3500,-9.8100,26,2.8750,-24.7500,12.8750,0,0,1,0
14,0200,38.5000,2.1250,-35.8099,-14.3239,-32.2289,50.2615,0.0600,-0.1300,0.0200,0.1446,-0.2900,0.4000,-9.7500,26,2.1875,-25.5000,14.0625,0,0,1,0
14,0400,38.5000,2.1250,28.6479,-42.9718,0.0000,51.6457,0.0600,-0.1000,-0.0900,0.1473,-0.3000,0.4300,-9.8700,26,2.1875,-25.5000,14.0625,0,0,1,0
14,0610,38.5000,2.1250,-28.6479,21.4859,-25.0669,43.7115,0.0600,-0.1100,-0.0500,0.1349,-0.3000,0.4200,-9.8300,26,2.1875,-25.5000,14.0625,0,0,1,0
14,0810,38.5000,2.1250,-7.1620,14.3239,3.5810,16.4101,0.0600,-0.1000,0.0600,0.1311,-0.3000,0.4300,-9.7100,26,1.7500,-24.7500,14.8750,0,0,1,0
14,1020,38.5000,2.1250,10.7430,-25.0669,-3.5810,27.5061,0.0900,-0.1000,-0.0900,0.1619,-0.2700,0.4300,-9.8700,26,1.7500,-24.7500,14.8750,0,0,1,0
14,1220,38.5000,2.1250,-28.6479,17.9049,-57.2958,66.5139,0.0700,-0.0900,-0.0100,0.1145,-0.2900,0.4400,-9.8000,26,2.8750,-24.7500,13.2500,0,0,1,0
14,1460,38.5000,2.1250,-7.1620,-14.3239,-35.8099,39.2277,0.0700,-0.1700,0.0300,0.1863,-0.2800,0.3600,-9.7400,26,2.8750,-24.7500,13.2500,0,0,1,0
14,1630,38.5000,2.1250,42.9718,-82.3627,32.2289,98.3305,0.0700,-0.1900,0.0000,0.2025,-0.2900,0.3400,-9.7700,26,3.2500,-24.7500,13.6875,0,0,1,0
14,1830,38.5000,2.1875,0.0000,-57.2958,-46.5528,73.8239,0.0800,-0.1900,-0.0700,0.2177,-0.3500,0.3000,-9.7500,26,3.2500,-24.7500,13.6875,0,0,1,0
14,2080,38.4375,2.1875,7.1620,-35.8099,-132.4965,137.4371,0.0700,-0.0800,0.0500,0.1175,-0.3000,0.4400,-9.7300,26,3.2500,-24.7500,13.6875,0,0,1,0
14,2240,38.3750,2.2500,121.7535,-146.8204,-121.7535,226.2832,0.1400,-0.0200,-0.1500,0.2062,-0.2400,0.4800,-9.9300,26,2.8750,-25.1875,13.5625,0,0,1,0
14,2490,38.3750,2.2500,89.5247,-46.5528,32.2289,105.9270,0.1300,-0.0300,-0.1100,0.1729,-0.2500,0.4800,-9.8900,26,2.8750,-25.1875,13.5625,0,0,1,0
14,2650,38.3750,2.2500,57.2958,21.4859,71.6197,94.2010,0.1100,-0.0800,0.0900,0.1631,-0.2700,0.4500,-9.6800,26,2.8750,-25.8750,14.3750,0,0,1,0
14,2900,38.4375,2.2500,46.5528,-42.9718,64.4578,90.3800,0.1000,-0.1300,-0.0400,0.1688,-0.2800,0.3800,-9.8300,26,2.8750,-25.8750,14.3750,0,0,1,0
14,3100,38.4375,2.2500,-17.9049,-42.9718,-39.3908,60.9820,0.0700,-0.1600,-0.0400,0.1792,-0.3100,0.3500,-9.8200,26,2.8750,-25.8750,14.3750,0,0,1,0
14,3270,38.4375,2.3125,-57.2958,-10.7430,-75.2007,95.1492,0.0500,-0.2000,0.0400,0.2100,-0.3400,0.3100,-9.7400,26,2.5625,-26.2500,14.8750,0,0,1,0
14,3510,38.3750,2.3125,53.7148,-68.0387,-3.5810,86.7604,0.0300,-0.1500,-0.0100,0.1533,-0.3600,0.3600,-9.8000,26,2.5625,-26.2500,14.8750,0,0,1,0
14,3720,38.3750,2.3125,-3.5810,-35.8099,-3.5810,36.1662,0.0700,-0.1100,-0.1400,0.1913,-0.3200,0.4000,-9.9200,26,2.7500,-25.5000,14.0625,0,0,1,0
14,3920,38.3750,2.3125,17.9049,14.3239,21.4859,31.4230,0.0700,-0.1100,-0.0700,0.1480,-0.3200,0.4000,-9.8600,26,2.7500,-25.5000,14.0625,0,0,1,0
14,4130,38.3750,2.3125,-10.7430,-3.5810,-17.9049,21.1854,0.1100,-0.0800,-0.0200,0.1375,-0.2800,0.4300,-9.8000,26,2.7500,-25.5000,14.0625,0,0,1,0
14,4330,38.3750,2.3125,7.1620,-17.9049,-25.0669,31.6264,0.0900,-0.1300,0.0100,0.1584,-0.3000,0.3800,-9.7600,26,3.1875,-26.2500,14.0625,0,0,1,0
14,4570,38.3750,2.3125,-10.7430,-28.6479,-7.1620,31.4230,0.0900,-0.1900,-0.0500,0.2161,-0.3000,0.3400,-9.8100,26,3.1875,-26.2500,14.0625,0,0,1,0
14,4780,38.3750,2.3125,-10.7430,17.9049,-57.2958,60.9820,0.1000,-0.1100,-0.0200,0.1500,-0.2900,0.4000,-9.8100,26,2.5000,-24.7500,14.5000,0,0,1,0
14,4990,38.3750,2.3125,7.1620,-17.9049,-14.3239,24.0220,0.1200,-0.0500,0.0100,0.1304,-0.2700,0.4600,-9.7700,26,2.5000,-24.7500,14.5000,0,0,1,0
14,5190,38.3750,2.3125,-39.3908,-3.5810,7.1620,40.1965,0.1300,-0.0300,-0.1100,0.1729,-0.2600,0.4800,-9.8900,26,2.5000,-24.3750,14.0625,0,0,1,0
14,5440,38.3750,2.3125,-89.5247,14.3239,-21.4859,93.1745,0.0900,-0.1000,0.0000,0.1345,-0.3000,0.4200,-9.7800,26,2.5000,-24.3750,14.0625,0,0,1,0
14,5640,38.3750,2.3125,17.9049,-35.8099,42.9718,58.7325,0.0100,-0.1700,-0.0200,0.1715,-0.3900,0.3400,-9.8000,26,2.5000,-24.3750,14.0625,0,0,1,0
14,5850,38.3750,2.3750,-14.3239,-50.1338,-7.1620,52.6295,0.0900,-0.1400,-0.0600,0.1769,-0.3100,0.3700,-9.8400,26,2.7500,-25.5000,13.6875,0,0,1,0
14,6050,38.3750,2.3750,-82.3627,10.7430,-25.0669,86.7604,0.0700,-0.1200,0.0600,0.1513,-0.3600,0.4000,-9.7400,26,2.7500,-25.5000,13.6875,0,0,1,0
14,6300,38.3750,2.3750,7.1620,-25.0669,28.6479,38.7343,0.0200,-0.1900,-0.1000,0.2156,-0.3800,0.3300,-9.8800,26,2.5000,-24.3750,14.0625,0,0,1,0
14,6500,38.3750,2.3750,57.2958,-32.2289,17.9049,68.1329,0.0900,-0.0800,-0.1000,0.1565,-0.3100,0.4400,-9.8800,26,2.5000,-24.3750,14.0625,0,0,1,0
14,6710,38.3750,2.3750,21.4859,-3.5810,-14.3239,26.0700,0.1400,-0.0600,-0.1000,0.1822,-0.2600,0.4500,-9.8800,26,3.1875,-25.8750,14.5000,0,0,1,0
14,6920,38.3750,2.3750,-60.8768,42.9718,-17.9049,76.6365,0.0900,-0.1100,-0.0300,0.1453,-0.3100,0.4100,-9.8100,26,3.1875,-25.8750,14.5000,0,0,1,0
14,7120,38.3750,2.3125,-60.8768,82.3627,10.7430,102.9806,0.0500,-0.2300,0.0700,0.2456,-0.3400,0.2900,-9.7000,26,3.1875,-25.8750,14.5000,0,0,1,0
14,7320,38.3750,2.3125,-46.5528,39.3908,-75.2007,96.8192,0.0900,-0.1600,0.0000,0.1836,-0.3000,0.3600,-9.7800,26,3.1875,-25.1875,14.0625,0,0,1,0
14,7530,38.3750,2.3125,-57.2958,68.0387,-46.5528,100.3954,0.1000,-0.0500,0.1000,0.1500,-0.2900,0.4800,-9.6700,26,3.1875,-25.1875,14.0625,0,0,1,0
14,7730,38.3750,2.2500,17.9049,46.5528,85.9437,99.3683,0.1000,-0.1200,-0.0900,0.1803,-0.2800,0.4100,-9.8700,26,2.7500,-25.5000,14.0625,0,0,1,0
14,7940,38.3750,2.2500,-71.6197,78.7817,21.4859,108.6167,0.1100,-0.1300,-0.1000,0.1975,-0.2700,0.4000,-9.8800,26,2.7500,-25.5000,14.0625,0,0,1,0
14,8140,38.3750,2.1875,-164.7254,139.6585,-14.3239,216.4350,0.0600,-0.1700,0.0900,0.2015,-0.3200,0.3700,-9.6900,26,2.7500,-25.5000,14.0625,0,0,1,0
14,8340,38.3750,2.1875,-53.7148,64.4578,-10.7430,84.5901,0.0900,-0.2100,0.0500,0.2339,-0.2700,0.3300,-9.7200,26,3.1875,-25.8750,13.6875,0,0,1,0
14,8560,38.3750,2.1250,-75.2007,68.0387,-53.7148,114.7593,0.0700,-0.1300,0.0800,0.1679,-0.2900,0.4200,-9.6900,26,3.1875,-25.8750,13.6875,0,0,1,0
14,8760,38.3125,2.1250,-139.6585,42.9718,-78.7817,166.0049,0.0800,-0.1100,-0.0600,0.1487,-0.2800,0.4500,-9.8400,26,2.5000,-25.5000,13.6875,0,0,1,0
14,8960,38.3125,2.1250,-128.9155,32.2289,-53.7148,143.3289,0.0800,-0.0700,-0.0900,0.1393,-0.2800,0.4900,-9.8700,26,2.5000,-25.5000,13.6875,0,0,1,0
14,9170,38.3125,2.1250,7.1620,10.7430,25.0669,28.1967,0.1100,-0.0600,-0.1700,0.2112,-0.2500,0.5000,-9.9600,26,2.5000,-26.2500,14.5000,0,0,1,0
14,9370,38.3125,2.1250,-10.7430,53.7148,46.5528,71.8878,0.1000,-0.0500,-0.1000,0.1500,-0.2500,0.5100,-9.8800,26,2.5000,-26.2500,14.5000,0,0,1,0
14,9580,38.3125,2.1250,42.9718,46.5528,46.5528,78.6188,0.0000,-0.2100,-0.0800,0.2247,-0.3600,0.3500,-9.8600,26,2.5000,-26.2500,14.5000,0,0,1,0
14,9780,38.3125,2.1250,78.7817,35.8099,0.0000,86.5384,0.0500,-0.1800,-0.0600,0.1962,-0.3100,0.3900,-9.8700,26,1.6875,-26.2500,13.6875,0,0,1,0
14,9990,38.3125,2.0625,53.7148,64.4578,-39.3908,92.6915,0.0400,-0.2000,-0.0200,0.2049,-0.3100,0.3600,-9.8000,26,1.6875,-26.2500,13.6875,0,0,1,0
15,0230,38.3125,2.0625,64.4578,50.1338,-21.4859,84.4384,0.0500,-0.1700,-0.0600,0.1871,-0.2900,0.3800,-9.8400,26,3.1875,-25.5000,14.0625,0,0,1,0
15,0440,38.3125,2.0625,0.0000,75.2007,-78.7817,108.9114,0.1300,-0.0700,-0.0800,0.1679,-0.2200,0.4800,-9.8600,26,3.1875,-25.5000,14.0625,0,0,1,0
15,0640,38.3125,2.0000,-32.2289,121.7535,-64.4578,141.4830,0.1000,-0.1100,-0.0500,0.1568,-0.2400,0.4500,-9.8400,26,3.1875,-25.5000,14.0625,0,0,1,0
15,0840,38.2500,1.9375,14.3239,182.6303,-64.4578,194.2004,0.0800,-0.2300,0.0600,0.2508,-0.2500,0.3300,-9.7100,26,2.5000,-25.1875,13.6875,0,0,1,0
15,1050,38.2500,1.8750,150.4014,125.3345,-128.9155,234.4110,0.0900,-0.1100,-0.0100,0.1425,-0.2300,0.4400,-9.8000,26,2.5000,-25.1875,13.6875,0,0,1,0
15,1250,38.1875,1.8750,28.6479,161.1444,-128.9155,208.3445,0.1800,-0.0100,0.0200,0.1814,-0.1300,0.5400,-9.7600,26,2.0625,-26.2500,13.6875,0,0,1,0
15,1460,38.1875,1.8125,7.1620,171.8873,-60.8768,182.4898,0.1400,-0.1300,-0.0100,0.1913,-0.1600,0.4100,-9.7900,26,2.0625,-26.2500,13.6875,0,0,1,0
15,1630,38.1250,1.7500,7.1620,157.5634,-78.7817,176.3068,0.0700,-0.1500,0.0800,0.1838,-0.2200,0.3900,-9.7000,26,2.0625,-26.2500,13.6875,0,0,1,0
15,1830,38.1250,1.6875,3.5810,143.2395,-93.1056,170.8772,0.1100,-0.1600,0.1100,0.2232,-0.1800,0.3800,-9.6600,26,2.0625,-25.8750,13.6875,0,0,1,0
15,2070,38.0625,1.6875,64.4578,60.8768,-75.2007,116.2580,0.1800,-0.0400,-0.1400,0.2315,-0.1000,0.5000,-9.9200,26,2.0625,-25.8750,13.6875,0,0,1,0
15,2240,38.0625,1.6250,50.1338,111.0106,-3.5810,121.8588,0.1200,-0.1200,-0.0500,0.1769,-0.1600,0.4100,-9.8400,26,2.5000,-25.1875,14.0625,0,0,1,0
15,2440,38.0625,1.5625,21.4859,128.9155,-39.3908,136.5009,0.0900,-0.2100,0.0200,0.2293,-0.1800,0.3200,-9.7600,26,2.5000,-25.1875,14.0625,0,0,1,0
15,2650,38.0000,1.5625,50.1338,57.2958,-75.2007,107.0110,0.0500,-0.1800,0.0200,0.1879,-0.2100,0.3500,-9.7600,26,2.5000,-25.1875,14.0625,0,0,1,0
15,2850,38.0000,1.5625,89.5247,32.2289,-57.2958,111.0683,0.1300,-0.0900,0.0900,0.1819,-0.1400,0.4400,-9.6900,26,2.0625,-25.8750,14.8750,0,0,1,0
15,3060,38.0000,1.5625,25.0669,-7.1620,-39.3908,47.2365,0.1600,-0.1300,-0.1600,0.2610,-0.1000,0.4000,-9.9500,26,2.0625,-25.8750,14.8750,0,0,1,0
15,3250,38.0000,1.5625,-28.6479,118.1725,-32.2289,125.7941,0.0700,-0.1700,-0.0300,0.1863,-0.1900,0.3600,-9.8200,26,2.5625,-25.5000,14.0625,0,0,1,0
15,3470,38.0000,1.5000,39.3908,85.9437,-17.9049,96.2213,0.0300,-0.1500,-0.0200,0.1543,-0.2200,0.3700,-9.8100,26,2.5625,-25.5000,14.0625,0,0,1,0
15,3670,38.0000,1.5000,118.1725,14.3239,-32.2289,123.3233,0.0800,-0.1400,-0.0200,0.1625,-0.1700,0.3700,-9.8100,26,2.5625,-25.5000,14.0625,0,0,1,0
15,3880,37.9375,1.5000,114.5916,-7.1620,-60.8768,129.9558,0.1500,-0.0900,0.0100,0.1752,-0.1000,0.4200,-9.7700,26,2.1875,-26.2500,14.8750,0,0,1,0
15,4080,37.9375,1.5000,85.9437,0.0000,17.9049,87.7890,0.1400,-0.0700,0.0000,0.1565,-0.1400,0.4000,-9.7300,26,2.1875,-26.2500,14.8750,0,0,1,0
15,4330,37.9375,1.5000,17.9049,17.9049,3.5810,25.5734,0.1500,-0.1000,-0.0300,0.1828,-0.1000,0.4100,-9.8200,26,1.7500,-25.5000,14.5000,0,0,1,0
15,4530,37.9375,1.5000,-25.0669,14.3239,-28.6479,40.6722,0.0300,-0.1900,-0.1600,0.2502,-0.2200,0.3200,-9.9500,26,1.7500,-25.5000,14.5000,0,0,1,0
15,4740,37.9375,1.5000,53.7148,28.6479,25.0669,65.8356,0.0600,-0.1300,-0.0600,0.1552,-0.1900,0.3700,-9.8500,26,2.5625,-25.1875,13.2500,0,0,1,0
15,4950,37.9375,1.5000,32.2289,10.7430,-32.2289,46.8275,0.1200,-0.0700,-0.0600,0.1513,-0.1300,0.4300,-9.8500,26,2.5625,-25.1875,13.2500,0,0,1,0
15,5150,37.9375,1.5000,-32.2289,35.8099,-46.5528,66.9941,0.0900,-0.1100,0.0300,0.1453,-0.1600,0.3900,-9.7500,26,2.5625,-25.1875,13.2500,0,0,1,0
15,5350,37.9375,1.5000,7.1620,14.3239,-7.1620,17.5432,0.0700,-0.1900,-0.0600,0.2112,-0.1800,0.3100,-9.8500,26,2.8750,-25.5000,14.0625,0,0,1,0
15,5560,37.9375,1.5000,-25.0669,32.2289,3.5810,40.9863,0.0900,-0.1800,0.0100,0.2015,-0.1600,0.3200,-9.7700,26,2.8750,-25.5000,14.0625,0,0,1,0
15,5800,37.9375,1.5000,7.1620,-17.9049,-28.6479,34.5338,0.1100,-0.1700,0.0000,0.2025,-0.1400,0.3300,-9.7900,26,2.1875,-26.6875,13.2500,0,0,1,0
15,6000,37.9375,1.5000,75.2007,-32.2289,7.1620,82.1288,0.1300,-0.1300,-0.1000,0.2093,-0.1400,0.3100,-9.8000,26,2.1875,-26.6875,13.2500,0,0,1,0
15,6210,37.9375,1.4375,32.2289,-7.1620,-21.4859,39.3908,0.1400,-0.0900,0.0100,0.1667,-0.0900,0.4200,-9.7600,26,1.7500,-25.5000,14.0625,0,0,1,0
15,6410,37.9375,1.4375,14.3239,-25.0669,-32.2289,43.2692,0.1000,-0.1400,-0.0100,0.1723,-0.1400,0.3500,-9.8000,26,1.7500,-25.5000,14.0625,0,0,1,0
15,6620,37.9375,1.4375,39.3908,-7.1620,-14.3239,42.5219,0.0900,-0.1300,-0.1400,0.2112,-0.1500,0.3500,-9.9300,26,1.7500,-25.5000,14.0625,0,0,1,0
15,6820,37.9375,1.4375,-21.4859,68.0387,-3.5810,71.4405,0.0700,-0.1300,-0.0600,0.1594,-0.1700,0.3600,-9.8500,26,2.5625,-25.5000,14.0625,0,0,1,0
15,7030,37.9375,1.3750,-100.2676,85.9437,-7.1620,132.2543,0.0700,-0.1200,0.0100,0.1393,-0.1600,0.3700,-9.7700,26,2.5625,-25.5000,14.0625,0,0,1,0
15,7270,37.9375,1.3750,0.0000,53.7148,10.7430,54.7786,0.0700,-0.1100,0.0100,0.1308,-0.1600,0.3800,-9.7700,26,2.8750,-26.2500,14.0625,0,0,1,0
15,7480,37.9375,1.3750,-7.1620,46.5528,0.0000,47.1005,0.0700,-0.1600,-0.1400,0.2238,-0.1500,0.3300,-9.9300,26,2.8750,-26.2500,14.0625,0,0,1,0
15,7650,37.9375,1.3125,-35.8099,111.0106,-46.5528,125.5900,0.0400,-0.1400,-0.0300,0.1487,-0.1800,0.3500,-9.8200,26,2.8750,-26.2500,14.0625,0,0,1,0
15,7880,37.8750,1.2500,-14.3239,100.2676,-89.5247,135.1793,0.0500,-0.1500,-0.0300,0.1609,-0.1700,0.3300,-9.8200,26,1.3750,-25.1875,14.0625,0,0,1,0
15,8090,37.8750,1.2500,68.0387,85.9437,-39.3908,116.4784,0.0600,-0.0500,0.1000,0.1269,-0.1500,0.4300,-9.6800,26,1.3750,-25.1875,14.0625,0,0,1,0
15,8300,37.8750,1.2500,-35.8099,32.2289,-57.2958,74.8589,0.1300,-0.0500,-0.0600,0.1517,-0.0800,0.4300,-9.8600,26,1.7500,-24.6875,14.5000,0,0,1,0
15,8510,37.8125,1.1875,-57.2958,82.3627,-46.5528,110.6055,0.0300,-0.1900,-0.0100,0.1926,-0.1700,0.2900,-9.8000,26,1.7500,-24.6875,14.5000,0,0,1,0
15,8710,37.8125,1.1875,10.7430,53.7148,-35.8099,65.4449,0.0700,-0.1700,-0.1500,0.2373,-0.1300,0.3000,-9.9400,26,3.2500,-26.5625,14.0625,0,0,1,0
15,8920,37.8125,1.1875,28.6479,75.2007,-78.7817,112.6162,0.0600,-0.0900,0.0000,0.1082,-0.1300,0.3800,-9.7900,26,3.2500,-26.5625,14.0625,0,0,1,0
15,9120,37.7500,1.1250,82.3627,89.5247,-78.7817,144.9304,0.1300,-0.0600,-0.1200,0.1868,-0.0500,0.4100,-9.9100,26,3.2500,-26.5625,14.0625,0,0,1,0
15,9320,37.7500,1.0625,57.2958,125.3345,-75.2007,156.9927,0.1000,-0.1000,-0.1100,0.1792,-0.0700,0.3600,-9.9000,26,1.0625,-25.3750,14.5000,0,0,1,0
15,9530,37.7500,1.0000,64.4578,139.6585,-68.0387,168.1920,0.1500,-0.0600,0.0200,0.1628,-0.0200,0.4100,-9.7600,26,1.0625,-25.3750,14.5000,0,0,1,0
15,9730,37.6875,1.0000,28.6479,125.3345,-82.3627,152.6861,0.2000,-0.0300,-0.0100,0.2025,0.0300,0.4300,-9.8100,26,2.5625,-25.3750,14.5000,0,0,1,0
15,9930,37.6875,0.9375,3.5810,125.3345,-25.0669,127.8668,0.0900,-0.1400,0.0200,0.1676,-0.0600,0.3200,-9.7600,26,2.5625,-25.3750,14.5000,0,0,1,0
16,0140,37.6875,0.8750,14.3239,107.4296,-3.5810,108.4395,0.1000,-0.1300,-0.0800,0.1825,-0.0400,0.3300,-9.8700,26,2.5625,-25.3750,14.5000,0,0,1,0
16,0310,37.6875,0.8125,-7.1620,128.9155,-3.5810,129.1640,0.0900,-0.0400,0.1100,0.1476,-0.0400,0.4200,-9.6700,26,2.5625,-25.7500,14.5000,0,0,1,0
16,0550,37.6875,0.8125,25.0669,46.5528,-14.3239,54.7786,0.1000,-0.1100,-0.0400,0.1539,-0.0300,0.3500,-9.8300,26,2.5625,-25.7500,14.5000,0,0,1,0
16,0750,37.6875,0.7500,64.4578,35.8099,-14.3239,75.1154,0.0400,-0.1100,-0.0200,0.1187,-0.0800,0.3400,-9.8100,26,1.0625,-26.1875,14.5000,0,0,1,0
16,0960,37.6875,0.7500,21.4859,17.9049,-21.4859,35.2686,0.0600,-0.0600,0.0400,0.0938,-0.0700,0.3900,-9.7500,26,1.0625,-26.1875,14.5000,0,0,1,0
16,1160,37.6875,0.7500,82.3627,21.4859,10.7430,85.7943,0.0800,-0.0800,-0.2100,0.2385,-0.0400,0.3700,-10.0100,26,1.0625,-26.1875,14.5000,0,0,1,0
16,1330,37.6875,0.7500,32.2289,143.2395,-14.3239,147.5175,0.0600,-0.0900,-0.1100,0.1543,-0.0600,0.3500,-9.9100,26,2.1875,-25.0625,14.5000,0,0,1,0
16,1540,37.6875,0.6875,-28.6479,179.0493,-17.9049,182.2085,-0.0200,-0.1700,0.0700,0.1849,-0.1400,0.2800,-9.7200,26,2.1875,-25.0625,14.5000,0,0,1,0
16,1740,37.6875,0.6250,21.4859,136.0775,10.7430,138.1815,0.0000,-0.1600,-0.0300,0.1628,-0.1000,0.2800,-9.8200,26,2.5625,-25.0625,15.5625,0,0,1,0
16,1950,37.6875,0.5625,78.7817,96.6866,-42.9718,131.9145,0.0800,-0.1400,-0.0800,0.1800,-0.0100,0.2900,-9.8800,26,2.5625,-25.0625,15.5625,0,0,1,0
16,2150,37.6250,0.5000,35.8099,139.6585,-21.4859,145.7686,0.0500,-0.1200,0.0000,0.1300,-0.0300,0.3100,-9.7800,26,2.5625,-25.0625,15.5625,0,0,1,0
16,2350,37.6250,0.5000,3.5810,179.0493,-10.7430,179.4071,0.0200,-0.1900,-0.0200,0.1921,-0.0600,0.2400,-9.8200,26,2.1875,-25.8750,14.8750,0,0,1,0
16,2560,37.6250,0.3750,21.4859,189.7923,-82.3627,208.0057,0.0500,-0.1400,-0.0200,0.1500,-0.0100,0.2900,-9.8100,26,2.1875,-25.8750,14.8750,0,0,1,0
16,2760,37.6250,0.3750,60.8768,139.6585,-89.5247,176.7063,0.0900,-0.0900,0.0100,0.1277,0.0300,0.3300,-9.7800,26,1.7500,-25.1875,14.0625,0,0,1,0
16,2960,37.5625,0.3125,28.6479,143.2395,-85.9437,169.4832,0.0800,-0.1100,0.0300,0.1393,0.0200,0.3100,-9.7600,26,1.7500,-25.1875,14.0625,0,0,1,0
16,3170,37.5625,0.2500,-21.4859,111.0106,-57.2958,126.7588,0.0800,-0.0800,0.0100,0.1136,0.0300,0.3400,-9.7700,26,1.7500,-25.1875,14.0625,0,0,1,0
16,3340,37.5625,0.2500,-57.2958,85.9437,-75.2007,127.7665,0.1800,-0.0300,-0.1000,0.2081,0.1400,0.3900,-9.9000,26,2.1875,-25.1875,14.8750,0,0,1,0
16,3550,37.5000,0.1875,-28.6479,100.2676,-60.8768,120.7488,0.1700,-0.0700,0.0100,0.1841,0.1400,0.3500,-9.7800,26,2.1875,-25.1875,14.8750,0,0,1,0
16,3750,37.5000,0.1250,-10.7430,89.5247,-46.5528,101.4753,0.1800,-0.0300,0.0700,0.1954,0.1500,0.3900,-9.7200,26,2.8750,-25.5000,13.6875,0,0,1,0
16,3950,37.5000,0.1250,-14.3239,64.4578,0.0000,66.0301,0.1900,-0.0400,0.0100,0.1944,0.1700,0.3900,-9.7800,26,2.8750,-25.5000,13.6875,0,0,1,0
