# Sesion:4 Fecha:2026-03-08 15:42:43 Shots:0 Duracion:18,06s
tSeg,yaw,roll,gx,gy,gz,gmag,lax,lay,laz,lamag,ax,ay,az,temp,mx,my,mz,cs,cg,ca,cm
10.8420,353.8750,-3.5000,-179.0493,-179.0493,21.4859,254.1239,0.2200,-0.0700,0.0000,0.2309,0.8200,-0.4500,-9.7800,25,-8.5625,-12.0000,52.5625,0,0,0,0
10.8620,353.8750,-3.4375,-89.5247,-286.4789,-21.4859,300.9094,0.1800,-0.1200,0.0000,0.2163,0.7800,-0.5000,-9.7700,25,-8.5625,-12.0000,52.5625,0,0,0,0
10.8830,353.8750,-3.3750,-143.2395,-297.2219,14.3239,330.2477,0.1800,-0.0100,-0.2200,0.2844,0.7600,-0.3900,-10.0000,25,-8.5625,-12.0625,54.1875,0,0,0,0
10.9030,353.8750,-3.3125,-211.2782,-243.5071,-3.5810,322.4081,0.2300,-0.0200,-0.1200,0.2602,0.8000,-0.3800,-9.9100,25,-8.5625,-12.0625,54.1875,0,0,0,0
10.9230,353.8750,-3.2500,-161.1444,-272.1550,10.7430,316.4668,0.2000,-0.1100,-0.0200,0.2291,0.7500,-0.4600,-9.8000,25,-9.6875,-11.6875,53.3750,0,0,0,0
10.9440,353.8750,-3.1250,-50.1338,-293.6409,53.7148,302.6940,0.0700,-0.1300,-0.1500,0.2105,0.6100,-0.4800,-9.9400,25,-9.6875,-11.6875,53.3750,0,0,0,0
10.9640,353.8750,-3.0000,64.4578,-290.0599,-17.9049,297.6745,0.0000,-0.2000,-0.1300,0.2385,0.5300,-0.5500,-9.9200,25,-9.6875,-11.6875,53.3750,0,0,0,0
10.9810,353.8750,-3.0000,96.6866,-304.3838,-28.6479,320.6533,0.0400,-0.1300,-0.1300,0.1881,0.5500,-0.4900,-9.9200,25,-8.5625,-12.0625,53.3750,0,0,0,0
11.0050,353.8750,-2.8750,-28.6479,-325.8698,-50.1338,330.9459,0.1200,-0.0700,-0.1400,0.1972,0.6100,-0.4300,-9.9300,25,-8.5625,-12.0625,53.3750,0,0,0,0
11.0220,353.8750,-2.8125,-53.7148,-179.0493,50.1338,193.5390,0.1600,0.0000,-0.2000,0.2561,0.6400,-0.3500,-9.9900,25,-7.7500,-13.1875,53.3750,0,0,0,0
11.0420,353.9375,-2.7500,-268.5740,-53.7148,128.9155,302.7152,0.2100,-0.0400,-0.1000,0.2360,0.6900,-0.3800,-9.8900,25,-7.7500,-13.1875,53.3750,0,0,0,0
11.0630,353.9375,-2.6875,-297.2219,-125.3345,68.0387,329.6648,0.0500,-0.1200,-0.0700,0.1476,0.5200,-0.4500,-9.8600,25,-7.7500,-13.1875,53.3750,0,0,0,0
11.0830,353.9375,-2.6875,-71.6197,-164.7254,50.1338,186.4866,0.0600,-0.1800,-0.0800,0.2059,0.5200,-0.5100,-9.8700,25,-8.1875,-11.6875,53.0625,0,0,0,0
11.1040,354.0000,-2.6250,71.6197,-150.4014,60.8768,177.3583,0.0100,-0.0800,-0.2500,0.2627,0.4600,-0.4100,-10.0400,25,-8.1875,-11.6875,53.0625,0,0,0,0
11.1240,354.0000,-2.5625,-32.2289,-89.5247,71.6197,119.0914,0.0800,-0.0800,-0.1300,0.1723,0.5200,-0.4100,-9.9200,25,-8.1875,-12.3750,53.0625,0,0,0,0
11.1450,354.0000,-2.5000,7.1620,-193.3733,-25.0669,195.1227,0.0400,-0.1100,-0.1900,0.2232,0.4700,-0.4400,-9.9800,25,-8.1875,-12.3750,53.0625,0,0,0,0
11.1650,354.0000,-2.5000,-71.6197,-100.2676,-14.3239,124.0490,0.1000,-0.0900,-0.1200,0.1803,0.5300,-0.4200,-9.9100,25,-8.1875,-12.3750,53.0625,0,0,0,0
11.1820,354.0000,-2.4375,-139.6585,-96.6866,-60.8768,180.4405,0.1800,-0.1000,-0.0800,0.2209,0.6000,-0.4200,-9.8700,25,-7.7500,-12.0625,53.0625,0,0,0,0
11.2060,354.0000,-2.4375,-150.4014,-121.7535,-46.5528,199.0268,0.1400,-0.1000,-0.1200,0.2098,0.5600,-0.4200,-9.9200,25,-7.7500,-12.0625,53.0625,0,0,0,0
11.2220,354.0000,-2.4375,-207.6972,-75.2007,-7.1620,221.0081,0.1500,-0.0800,-0.0600,0.1803,0.5600,-0.3900,-9.8500,25,-8.1875,-12.7500,52.5625,0,0,0,0
11.2430,354.0000,-2.3750,3.5810,-168.3063,32.2289,171.4017,0.0800,-0.1600,-0.0800,0.1960,0.4900,-0.4600,-9.8700,25,-8.1875,-12.7500,52.5625,0,0,0,0
11.2630,354.0000,-2.3125,71.6197,-182.6303,10.7430,196.4653,0.1300,0.0000,-0.1200,0.1769,0.5300,-0.3000,-9.9100,25,-8.1875,-12.7500,52.5625,0,0,0,0
11.2840,354.0000,-2.3125,-17.9049,-182.6303,17.9049,184.3773,0.1300,-0.0200,-0.1200,0.1780,0.5300,-0.3300,-9.9100,25,-7.5000,-12.8750,52.1875,0,0,0,0
11.3040,353.9375,-2.2500,-89.5247,-118.1725,50.1338,156.5018,0.0400,-0.1100,-0.1800,0.2147,0.4300,-0.4100,-9.9700,25,-7.5000,-12.8750,52.1875,0,0,0,0
11.3240,354.0000,-2.1875,-232.7641,-50.1338,46.5528,242.6102,-0.0200,-0.1200,-0.1300,0.1780,0.3500,-0.4100,-9.9200,25,-8.1875,-13.2500,53.0625,0,0,0,0
11.3450,354.0000,-2.1875,-218.4402,-75.2007,0.0000,231.0222,0.0200,-0.1000,-0.1300,0.1652,0.4000,-0.3900,-9.9300,25,-8.1875,-13.2500,53.0625,0,0,0,0
11.3650,354.0000,-2.1250,3.5810,-150.4014,-32.2289,153.8574,0.0100,-0.1100,-0.1500,0.1863,0.3800,-0.3900,-9.9500,25,-8.1875,-13.2500,53.0625,0,0,0,0
11.3820,354.0000,-2.1250,161.1444,-111.0106,0.0000,195.6805,0.0400,-0.0300,-0.2100,0.2159,0.4000,-0.3200,-10.0100,25,-8.1875,-12.0625,52.5625,0,0,0,0
11.4030,354.0000,-2.0625,-39.3908,-57.2958,14.3239,70.9903,0.0400,-0.0700,-0.1700,0.1881,0.4000,-0.3600,-9.9600,25,-8.1875,-12.0625,52.5625,0,0,0,0
11.4270,354.0000,-2.0625,-39.3908,10.7430,35.8099,54.3083,0.0500,-0.1000,-0.1000,0.1500,0.4100,-0.3800,-9.8900,25,-8.5625,-12.8750,53.0625,0,0,0,0
11.4480,354.0000,-2.0625,14.3239,-21.4859,-28.6479,38.5684,0.1200,-0.0900,-0.0800,0.1700,0.4800,-0.3700,-9.8700,25,-8.5625,-12.8750,53.0625,0,0,0,0
11.4640,354.0000,-2.0625,-146.8204,-57.2958,3.5810,157.6448,0.1400,-0.0500,-0.0600,0.1603,0.4900,-0.3300,-9.8600,25,-8.5625,-12.8750,53.0625,0,0,0,0
11.4840,354.0000,-2.0625,-32.2289,-75.2007,35.8099,89.3095,0.0400,-0.1100,-0.1200,0.1676,0.3900,-0.3800,-9.9100,25,-8.5625,-12.1875,53.3750,0,0,0,0
11.5050,354.0000,-2.0000,-14.3239,-32.2289,17.9049,39.5533,0.0700,-0.0300,-0.2300,0.2423,0.4300,-0.3100,-10.0300,25,-8.5625,-12.1875,53.3750,0,0,0,0
11.5250,354.0000,-2.0000,-157.5634,-46.5528,3.5810,164.3357,0.1800,0.0000,-0.1000,0.2059,0.5300,-0.2700,-9.9000,25,-7.5000,-12.8750,53.7500,0,0,0,0
11.5460,354.0000,-2.0000,-290.0599,-103.8486,7.1620,308.1730,0.0400,-0.1800,-0.1000,0.2098,0.3900,-0.4400,-9.8900,25,-7.5000,-12.8750,53.7500,0,0,0,0
11.5660,354.0000,-2.0000,-103.8486,-125.3345,10.7430,163.1217,0.0500,-0.1200,-0.1000,0.1640,0.4000,-0.3700,-9.9000,25,-7.5000,-12.8750,53.7500,0,0,0,0
11.5870,354.0000,-1.9375,-32.2289,-161.1444,7.1620,164.4916,0.0400,-0.0300,-0.1600,0.1676,0.3800,-0.2800,-9.9600,25,-8.8750,-12.5000,53.7500,0,0,0,0
11.6070,354.0000,-1.8750,14.3239,-111.0106,17.9049,113.3539,0.0400,-0.0400,-0.1500,0.1603,0.3700,-0.2900,-9.9500,25,-8.8750,-12.5000,53.7500,0,0,0,0
11.6240,354.0000,-1.8750,-93.1056,-50.1338,17.9049,107.2504,0.0200,-0.0200,-0.3000,0.3013,0.3400,-0.2700,-10.1000,25,-7.7500,-12.0625,54.5625,0,0,0,0
11.6480,354.0000,-1.8750,-150.4014,-17.9049,-14.3239,152.1392,0.0500,-0.0500,-0.1000,0.1225,0.3800,-0.2900,-9.9000,25,-7.7500,-12.0625,54.5625,0,0,0,0
11.6650,354.0000,-1.8750,-182.6303,-42.9718,32.2289,190.3657,0.0600,-0.1800,-0.0400,0.1939,0.3800,-0.4100,-9.8400,25,-7.7500,-12.0625,54.5625,0,0,0,0
11.6850,354.0000,-1.8125,-35.8099,-111.0106,7.1620,116.8631,0.1300,-0.0500,-0.0300,0.1425,0.4500,-0.2800,-9.8300,25,-8.5625,-12.3750,53.0000,0,0,0,0
11.7090,354.0000,-1.7500,96.6866,-282.8979,-103.8486,316.4871,0.0200,-0.1600,-0.0900,0.1847,0.3200,-0.3900,-9.8900,25,-8.5625,-12.3750,53.0000,0,0,0,0
11.7260,353.9375,-1.6250,164.7254,-275.7359,-161.1444,359.3498,0.1000,-0.0700,-0.0700,0.1407,0.3900,-0.3200,-9.8700,25,-8.5625,-12.3750,53.0000,0,0,0,0
11.7470,353.9375,-1.5625,53.7148,-207.6972,-82.3627,229.7978,0.1100,-0.0100,-0.1900,0.2198,0.3800,-0.2600,-9.9900,25,-8.5625,-12.3750,53.0000,0,0,0,0
11.7670,353.8750,-1.5000,-132.4965,-157.5634,-21.4859,206.9860,0.0600,-0.0700,-0.1500,0.1761,0.3300,-0.3200,-9.9500,25,-8.5625,-12.3750,53.0000,0,0,0,0
11.7870,353.8750,-1.5000,-114.5916,-132.4965,10.7430,175.5049,0.0900,-0.0600,-0.1000,0.1473,0.3500,-0.3000,-9.9000,25,-8.1875,-12.3750,52.5000,0,0,0,0
11.8080,353.8750,-1.4375,-64.4578,-157.5634,-14.3239,170.8397,0.1200,-0.0500,-0.0800,0.1526,0.3700,-0.2800,-9.8800,25,-8.1875,-12.3750,52.5000,0,0,0,0
11.8280,353.8750,-1.3750,-118.1725,-175.4683,-7.1620,211.6723,0.0700,-0.0400,-0.1300,0.1530,0.3100,-0.2700,-9.9300,25,-8.1875,-11.6875,52.0625,0,0,0,0
11.8490,353.8750,-1.3125,-114.5916,-153.9824,7.1620,192.0758,0.0400,-0.1100,-0.2000,0.2317,0.2700,-0.3300,-10.0000,25,-8.1875,-11.6875,52.0625,0,0,0,0
11.8660,353.8750,-1.3125,-114.5916,-132.4965,3.5810,175.2124,0.0300,-0.0900,-0.1500,0.1775,0.2600,-0.3100,-9.9500,25,-8.1875,-11.6875,52.0625,0,0,0,0
11.8860,353.8750,-1.2500,-153.9824,-136.0775,-46.5528,210.7008,0.0800,-0.0300,-0.1000,0.1315,0.3000,-0.2400,-9.9100,25,-7.7500,-13.1875,52.5000,0,0,0,0
11.9100,353.8750,-1.1875,-39.3908,-153.9824,-50.1338,166.6602,0.0500,-0.1000,-0.1900,0.2205,0.2600,-0.3000,-9.9900,25,-7.7500,-13.1875,52.5000,0,0,0,0
11.9270,353.8750,-1.1875,7.1620,-107.4296,-35.8099,113.4670,0.1000,-0.0900,-0.0800,0.1565,0.3100,-0.2900,-9.8800,25,-7.5000,-12.3750,52.5000,0,0,0,0
11.9510,353.8750,-1.1250,-153.9824,-146.8204,-32.2289,215.1872,0.0900,-0.1200,-0.1300,0.1985,0.2800,-0.3200,-9.9300,25,-7.5000,-12.3750,52.5000,0,0,0,0
11.9680,353.8750,-1.0625,-257.8310,-146.8204,10.7430,296.8981,0.0200,-0.1800,-0.1500,0.2352,0.2100,-0.3600,-9.9500,25,-7.5000,-12.3750,52.5000,0,0,0,0
11.9880,353.8750,-1.0000,-103.8486,-189.7923,-3.5810,216.3757,0.0700,-0.0600,-0.1100,0.1435,0.2500,-0.2300,-9.9100,25,-8.1875,-12.8750,52.5000,0,0,0,0
12.0130,353.8750,-0.9375,-68.0387,-218.4402,-25.0669,230.1602,0.0400,-0.0800,-0.1900,0.2100,0.2100,-0.2500,-10.0000,25,-8.1875,-12.8750,52.5000,0,0,0,0
12.0290,353.8750,-0.8750,-39.3908,-272.1550,-57.2958,280.8964,0.0400,-0.0700,-0.2000,0.2156,0.1900,-0.2400,-10.0000,25,-7.5000,-12.8750,53.0000,0,0,0,0
12.0530,353.8125,-0.7500,-68.0387,-311.5458,-143.2395,349.5820,0.0700,-0.0100,-0.2300,0.2406,0.2000,-0.1700,-10.0300,25,-7.5000,-12.8750,53.0000,0,0,0,0
12.0700,353.7500,-0.6250,-171.8873,-268.5740,-171.8873,362.2465,0.0700,-0.0500,-0.1600,0.1817,0.1900,-0.2100,-9.9600,25,-7.5000,-12.7500,53.0000,0,0,0,0
12.0910,353.6875,-0.5625,-193.3733,-229.1831,-121.7535,323.6388,0.0800,-0.0800,-0.1100,0.1578,0.2000,-0.2400,-9.8600,25,-7.5000,-12.7500,53.0000,0,0,0,0
12.1150,353.6875,-0.5000,-157.5634,-214.8592,-85.9437,279.9589,0.0900,-0.1300,-0.1000,0.1871,0.1800,-0.2600,-9.9000,25,-7.5000,-12.7500,53.0000,0,0,0,0
12.1320,353.6250,-0.4375,-179.0493,-171.8873,-53.7148,253.9472,0.1400,-0.1200,-0.0300,0.1868,0.1700,-0.2200,-9.8400,25,-7.5000,-11.6875,52.0625,0,0,0,0
12.1560,353.6250,-0.3750,-111.0106,-239.9261,-60.8768,271.2819,0.0900,-0.0100,-0.1800,0.2015,0.1500,-0.1300,-9.9800,25,-7.5000,-11.6875,52.0625,0,0,0,0
12.1730,353.6250,-0.2500,14.3239,-279.3169,-28.6479,281.1473,0.0800,-0.0200,-0.1900,0.2071,0.1200,-0.1300,-9.9900,25,-6.3750,-12.7500,53.0000,0,0,0,0
12.1970,353.6250,-0.1875,10.7430,-222.0211,-53.7148,228.6790,0.0000,-0.0300,-0.3400,0.3413,0.0300,-0.1500,-10.1400,25,-6.3750,-12.7500,53.0000,0,0,0,0
12.2170,353.5625,-0.0625,-60.8768,-107.4296,-75.2007,144.5761,0.0600,-0.0700,-0.1400,0.1676,0.0900,-0.1900,-9.9500,25,-6.3750,-12.7500,53.0000,0,0,0,0
12.2340,353.5625,-0.0625,-164.7254,-96.6866,-57.2958,199.4130,0.1300,-0.1200,0.0100,0.1772,0.1500,-0.2200,-9.7900,25,-7.7500,-12.7500,52.5000,0,0,0,0
12.2550,353.5625,0.0000,-193.3733,-239.9261,14.3239,308.4849,0.1000,-0.2000,0.0100,0.2238,0.1100,-0.2900,-9.7900,25,-7.7500,-12.7500,52.5000,0,0,0,0
12.2750,353.5625,0.0000,-42.9718,-279.3169,35.8099,284.8629,0.0300,-0.0800,-0.2100,0.2267,0.0200,-0.1800,-10.0200,25,-7.5000,-13.1875,52.5000,0,0,0,0
12.2950,353.5625,0.1250,-107.4296,-247.0881,10.7430,269.6462,0.0300,-0.0800,-0.2100,0.2267,0.0000,-0.1700,-10.0200,25,-7.5000,-13.1875,52.5000,0,0,0,0
12.3160,353.5625,0.1875,-171.8873,-157.5634,-42.9718,237.1035,0.0600,-0.0600,-0.2200,0.2358,0.0200,-0.1300,-10.0200,25,-7.5000,-13.1875,52.5000,0,0,0,0
12.3360,353.5625,0.2500,-136.0775,-78.7817,-7.1620,157.4005,0.0300,-0.0700,-0.2200,0.2328,-0.0100,-0.1400,-10.0300,25,-6.7500,-12.7500,52.5000,0,0,0,0
12.3570,353.5625,0.2500,-46.5528,-10.7430,78.7817,92.1365,0.0400,-0.0900,-0.1700,0.1965,0.0000,-0.1600,-9.9700,25,-6.7500,-12.7500,52.5000,0,0,0,0
12.3780,353.5625,0.2500,-75.2007,-32.2289,57.2958,99.8832,0.1000,-0.1500,0.0100,0.1806,0.0600,-0.2200,-9.7800,25,-7.5000,-13.1875,52.5000,0,0,0,0
12.3980,353.5625,0.3125,0.0000,-143.2395,0.0000,143.2395,0.0600,-0.1500,-0.1700,0.2345,0.0100,-0.2100,-9.9800,25,-7.5000,-13.1875,52.5000,0,0,0,0
12.4180,353.5625,0.3125,82.3627,-39.3908,21.4859,93.7918,0.0900,-0.0200,-0.2200,0.2385,0.0300,-0.0900,-10.0300,25,-7.5000,-13.1875,52.5000,0,0,0,0
12.4390,353.6250,0.3125,-157.5634,-32.2289,46.5528,167.4279,0.1400,-0.0400,-0.0600,0.1575,0.0800,-0.1100,-9.8600,25,-6.7500,-12.7500,53.0000,0,0,0,0
12.4630,353.6250,0.3750,-82.3627,-111.0106,60.8768,151.0395,0.0500,-0.1400,-0.1200,0.1910,0.0000,-0.2000,-9.9300,25,-6.7500,-12.7500,53.0000,0,0,0,0
12.4800,353.6250,0.3750,53.7148,-89.5247,21.4859,106.5908,0.0000,-0.1000,-0.2700,0.2879,-0.0700,-0.1600,-10.0800,25,-7.0625,-13.5000,52.0625,0,0,0,0
12.5000,353.6250,0.3750,57.2958,-3.5810,25.0669,62.6417,0.0600,-0.0800,-0.0900,0.1345,0.0000,-0.1400,-9.8900,25,-7.0625,-13.5000,52.0625,0,0,0,0
12.5210,353.6250,0.3750,-32.2289,-39.3908,14.3239,52.8726,0.0400,-0.0800,-0.1500,0.1746,-0.0200,-0.1400,-9.9600,25,-7.5000,-12.3750,51.7500,0,0,0,0
12.5450,353.6250,0.3750,21.4859,7.1620,14.3239,26.7976,0.0200,-0.0700,-0.1600,0.1758,-0.0300,-0.1100,-9.9600,25,-7.5000,-12.3750,51.7500,0,0,0,0
12.5660,353.6250,0.3750,-139.6585,28.6479,35.8099,146.9950,0.1100,-0.0400,-0.0600,0.1315,0.0300,-0.1000,-9.8700,25,-7.5000,-12.3750,51.7500,0,0,0,0
12.5860,353.6250,0.3750,-85.9437,-25.0669,75.2007,116.9180,0.1200,-0.0900,-0.0200,0.1513,0.0000,-0.1700,-9.9200,25,-7.7500,-12.0625,51.7500,0,0,0,0
12.6070,353.6875,0.4375,35.8099,-75.2007,0.0000,83.2916,0.0300,-0.1000,-0.2300,0.2526,-0.0300,-0.1500,-10.0300,25,-7.7500,-12.0625,51.7500,0,0,0,0
12.6230,353.6875,0.4375,-93.1056,21.4859,14.3239,96.6203,0.1400,-0.0600,-0.0800,0.1720,0.0600,-0.1100,-9.8900,25,-7.5000,-13.1875,53.0000,0,0,0,0
12.6480,353.6875,0.4375,-136.0775,-17.9049,50.1338,146.1200,0.0800,-0.0800,-0.1900,0.2211,0.0000,-0.1200,-9.9900,25,-7.5000,-13.1875,53.0000,0,0,0,0
12.6680,353.6875,0.4375,-39.3908,-75.2007,28.6479,89.5963,0.1000,-0.0400,-0.2300,0.2540,0.0100,-0.0800,-10.0400,25,-7.5000,-13.1875,53.0000,0,0,0,0
12.6890,353.6875,0.5000,-71.6197,-42.9718,21.4859,86.2416,0.0600,-0.0800,-0.2200,0.2417,-0.0100,-0.1100,-10.0300,25,-6.3750,-12.3750,52.0625,0,0,0,0
12.7090,353.6875,0.5000,-125.3345,28.6479,46.5528,136.7355,-0.0100,-0.2000,-0.0800,0.2156,-0.1000,-0.2200,-9.8900,25,-6.3750,-12.3750,52.0625,0,0,0,0
12.7300,353.6875,0.5000,-132.4965,28.6479,28.6479,138.5522,0.0400,-0.1600,-0.0500,0.1723,-0.0400,-0.1800,-9.8600,25,-6.7500,-13.1875,51.2500,0,0,0,0
12.7500,353.6875,0.5000,-85.9437,-21.4859,50.1338,101.7908,0.1300,-0.0700,-0.0800,0.1679,0.0400,-0.0900,-9.8800,25,-6.7500,-13.1875,51.2500,0,0,0,0
12.7700,353.7500,0.5000,-14.3239,-57.2958,75.2007,95.6197,0.0000,-0.0800,-0.2700,0.2816,-0.0800,-0.0900,-10.0700,25,-6.7500,-13.1875,51.2500,0,0,0,0
12.7910,353.7500,0.5000,78.7817,-7.1620,17.9049,81.1076,0.0100,-0.0800,-0.2200,0.2343,-0.0700,-0.1000,-10.0300,25,-7.0625,-13.1875,52.5000,0,0,0,0
12.8150,353.7500,0.5000,21.4859,17.9049,-10.7430,29.9607,0.0900,0.0000,-0.1400,0.1664,0.0100,-0.0700,-9.8900,25,-7.0625,-13.1875,52.5000,0,0,0,0
12.8320,353.7500,0.5000,-85.9437,3.5810,-39.3908,94.6086,0.0500,-0.0300,-0.1100,0.1245,-0.0300,-0.0500,-9.9100,25,-7.5000,-12.3750,53.2500,0,0,0,0
12.8530,353.7500,0.5000,-114.5916,17.9049,14.3239,116.8631,0.0000,-0.2000,-0.0800,0.2154,0.0000,-0.1500,-9.9200,25,-7.5000,-12.3750,53.2500,0,0,0,0
12.8730,353.7500,0.5000,-103.8486,-39.3908,-7.1620,111.2990,0.0700,-0.1800,-0.0900,0.2131,0.0000,-0.1800,-9.9500,25,-6.7500,-13.1875,52.0625,0,0,0,0
12.8970,353.7500,0.5000,-7.1620,-64.4578,-39.3908,75.8797,0.0600,-0.0600,-0.2500,0.2640,-0.0200,-0.0600,-10.0600,25,-6.7500,-13.1875,52.0625,0,0,0,0
12.9180,353.6875,0.5000,-7.1620,10.7430,-25.0669,28.1967,0.0600,-0.0900,-0.1600,0.1931,-0.0200,-0.0900,-9.9700,25,-6.7500,-13.1875,52.0625,0,0,0,0
12.9390,353.6875,0.5000,3.5810,-46.5528,-28.6479,54.7786,0.1400,0.0000,-0.1800,0.2280,0.0400,0.0000,-9.9900,25,-6.7500,-13.5000,51.7500,0,0,0,0
12.9590,353.6875,0.5625,-107.4296,-25.0669,17.9049,111.7589,0.0800,-0.0300,-0.1600,0.1814,0.0000,-0.0300,-9.9700,25,-6.7500,-13.5000,51.7500,0,0,0,0
12.9790,353.6875,0.5625,-243.5071,-39.3908,32.2289,248.7690,0.0900,-0.0700,-0.1700,0.2047,0.0000,-0.0600,-9.9700,25,-6.7500,-12.7500,51.7500,0,0,0,0
13.0000,353.7500,0.5625,-157.5634,3.5810,35.8099,161.6211,0.0000,-0.1400,-0.2100,0.2524,-0.0900,-0.1100,-10.0100,25,-6.7500,-12.7500,51.7500,0,0,0,0
13.0200,353.7500,0.5625,-35.8099,-25.0669,21.4859,48.7067,0.0900,-0.1100,-0.1400,0.1995,0.0000,-0.0800,-9.9500,25,-6.7500,-12.7500,51.7500,0,0,0,0
13.0410,353.7500,0.5625,7.1620,-46.5528,50.1338,68.7885,0.0600,-0.0400,-0.2100,0.2220,-0.0400,-0.0100,-10.0100,25,-7.5000,-12.3750,53.6875,0,0,0,0
13.0620,353.7500,0.5625,-53.7148,-39.3908,21.4859,69.9897,0.0500,-0.0800,-0.1400,0.1688,-0.0500,-0.0500,-9.9500,25,-7.5000,-12.3750,53.6875,0,0,0,0
13.0820,353.7500,0.6250,-121.7535,-82.3627,-28.6479,149.7606,0.0500,-0.1000,-0.1500,0.1871,-0.0500,-0.0600,-9.9600,25,-7.5000,-12.7500,51.7500,0,0,0,0
13.1030,353.7500,0.6250,-143.2395,-39.3908,-3.5810,148.6001,0.0900,-0.1500,-0.0500,0.1819,-0.0100,-0.1100,-9.8600,25,-7.5000,-12.7500,51.7500,0,0,0,0
13.1230,353.7500,0.6250,-254.2500,-50.1338,0.0000,259.1457,0.0800,-0.1100,-0.3100,0.3385,-0.0200,-0.0400,-10.1100,25,-7.5000,-12.7500,51.7500,0,0,0,0
13.1440,353.7500,0.6250,3.5810,-21.4859,3.5810,22.0747,0.0100,-0.1700,-0.1100,0.2027,-0.1000,-0.1100,-9.9100,25,-7.0625,-12.7500,51.0000,0,0,0,0
13.1640,353.7500,0.6250,17.9049,7.1620,10.7430,22.0747,0.0200,-0.1000,-0.2300,0.2516,-0.0800,-0.0100,-10.0500,25,-7.0625,-12.7500,51.0000,0,0,0,0
13.1880,353.7500,0.6250,7.1620,17.9049,7.1620,20.5712,0.0900,-0.1500,-0.0800,0.1924,-0.0200,-0.0900,-9.8900,25,-7.0625,-13.5625,52.0625,0,0,0,0
13.2090,353.7500,0.6250,14.3239,-53.7148,-32.2289,64.2585,0.1800,0.0100,-0.0200,0.1814,0.0700,0.0800,-9.8300,25,-7.0625,-13.5625,52.0625,0,0,0,0
13.2290,353.7500,0.6875,-103.8486,-146.8204,-46.5528,185.7631,0.0900,-0.1100,-0.1700,0.2216,-0.0200,-0.0400,-9.9700,25,-7.5000,-13.2500,51.7500,0,0,0,0
13.2500,353.7500,0.6875,-157.5634,-114.5916,-3.5810,194.8596,0.1000,-0.2100,-0.1400,0.2715,-0.0200,-0.1300,-9.9400,25,-7.5000,-13.2500,51.7500,0,0,0,0
13.2700,353.7500,0.7500,-161.1444,-50.1338,14.3239,169.3697,0.0600,-0.1000,-0.2000,0.2315,-0.0600,-0.0100,-10.0000,25,-7.5000,-13.2500,51.7500,0,0,0,0
13.2900,353.7500,0.7500,-118.1725,-7.1620,21.4859,120.3233,0.0400,-0.0900,-0.2300,0.2502,-0.0800,0.0000,-10.0400,25,-6.7500,-12.8750,51.2500,0,0,0,0
13.3110,353.7500,0.7500,-60.8768,-14.3239,21.4859,66.1272,0.0700,-0.0300,-0.1600,0.1772,-0.0600,0.0600,-9.9600,25,-6.7500,-12.8750,51.2500,0,0,0,0
13.3310,353.7500,0.7500,-132.4965,-42.9718,21.4859,140.9381,0.1000,-0.0200,-0.1400,0.1732,-0.0200,0.0800,-9.9500,25,-7.5000,-13.5625,52.5000,0,0,0,0
13.3520,353.7500,0.8125,-25.0669,-89.5247,53.7148,107.3699,0.1200,-0.1300,-0.0600,0.1868,-0.0100,-0.0200,-9.8700,25,-7.5000,-13.5625,52.5000,0,0,0,0
13.3690,353.7500,0.8125,0.0000,-157.5634,57.2958,167.6575,0.0600,-0.0900,-0.1400,0.1769,-0.0800,0.0100,-9.9400,25,-7.5000,-13.5625,52.5000,0,0,0,0
13.3890,353.8125,0.8750,-182.6303,-93.1056,85.9437,222.2809,0.0000,-0.1400,-0.2200,0.2608,-0.1400,-0.0200,-10.0200,25,-7.0625,-12.8750,52.0625,0,0,0,0
13.4130,353.8125,0.8750,-186.2113,-89.5247,28.6479,208.5905,0.0200,-0.1400,-0.1400,0.1990,-0.1300,-0.0100,-9.9500,25,-7.0625,-12.8750,52.0625,0,0,0,0
13.4300,353.8125,0.9375,-89.5247,-75.2007,17.9049,118.2810,0.1000,-0.0900,-0.1400,0.1942,-0.0500,0.0300,-9.9500,25,-6.3750,-12.7500,51.7500,0,0,0,0
13.4550,353.8125,0.9375,-103.8486,-93.1056,60.8768,152.1814,0.0900,-0.0900,-0.1200,0.1749,-0.0700,0.0400,-9.9200,25,-6.3750,-12.7500,51.7500,0,0,0,0
13.4710,353.8125,1.0000,-28.6479,-85.9437,28.6479,95.0143,0.0600,-0.1400,-0.1200,0.1939,-0.1100,0.0000,-9.9300,25,-6.3750,-12.7500,51.7500,0,0,0,0
13.4910,353.8125,1.0000,-28.6479,-96.6866,17.9049,102.4187,0.1200,-0.0900,-0.1300,0.1985,-0.0500,0.0400,-9.9400,25,-7.0625,-13.1875,52.8750,0,0,0,0
13.5160,353.8125,1.0625,-132.4965,-111.0106,50.1338,179.9780,0.1200,-0.0900,-0.1600,0.2193,-0.0600,0.0500,-9.9600,25,-7.0625,-13.1875,52.8750,0,0,0,0
13.5330,353.8750,1.1250,-171.8873,-96.6866,111.0106,226.3115,0.1100,-0.0800,-0.1500,0.2025,-0.0800,0.0700,-9.9500,25,-7.5000,-13.5000,52.0625,0,0,0,0
