# Sesion:2 Fecha:2026-03-08 15:36:43 Shots:0 Duracion:19,80s
tSeg,yaw,roll,gx,gy,gz,gmag,lax,lay,laz,lamag,ax,ay,az,temp,mx,my,mz,cs,cg,ca,cm
10.9440,16.3125,-1.6875,-75.2007,3.5810,118.1725,140.1168,-0.0200,-0.1200,-0.0300,0.1253,0.2600,0.0000,-9.8300,25,2.0625,14.3750,44.3750,2,3,1,2
10.9650,16.3750,-1.6875,-60.8768,-93.1056,50.1338,122.0166,0.0400,-0.0500,-0.0600,0.0877,0.3300,0.0800,-9.8600,25,2.0625,14.3750,44.3750,2,3,1,2
10.9850,16.2500,-1.6250,-85.9437,-125.3345,0.0000,151.9706,0.0800,-0.0100,-0.1900,0.2064,0.3700,0.1200,-9.9900,25,2.3750,15.5000,44.0625,2,3,1,2
11.0060,16.2500,-1.6250,-14.3239,-78.7817,103.8486,131.1345,0.1300,0.0200,-0.1300,0.1849,0.4100,0.1600,-9.9400,25,2.3750,15.5000,44.0625,2,3,1,2
11.0230,16.3125,-1.5625,-17.9049,-93.1056,103.8486,140.6193,0.0600,0.0000,-0.1200,0.1342,0.3300,0.1300,-9.9300,25,2.3750,15.5000,44.0625,3,3,1,2
11.0430,16.1875,-1.5625,3.5810,-107.4296,85.9437,137.6236,0.0400,-0.0300,-0.2400,0.2452,0.3100,0.0900,-10.0500,25,2.3750,15.8750,44.0625,3,3,1,2
11.0670,16.1875,-1.5000,50.1338,-89.5247,39.3908,109.9077,0.0800,0.0500,-0.2900,0.3050,0.3500,0.1900,-10.0900,25,2.3750,15.8750,44.0625,3,3,1,2
11.0880,15.9375,-1.5000,-68.0387,0.0000,25.0669,72.5094,0.0300,-0.0500,-0.1200,0.1334,0.2900,0.0800,-9.9300,25,1.3750,14.3750,43.1875,3,3,1,2
11.1080,15.9375,-1.5000,78.7817,-3.5810,89.5247,119.3065,0.0000,-0.1000,-0.2300,0.2508,0.2600,0.0200,-10.0300,25,1.3750,14.3750,43.1875,3,3,1,2
11.1290,16.0000,-1.5000,21.4859,0.0000,39.3908,44.8696,0.0300,-0.0700,-0.1900,0.2047,0.3000,0.0400,-9.8900,25,2.3750,14.3750,43.1875,3,3,1,2
11.1490,15.8750,-1.5000,35.8099,28.6479,0.0000,45.8590,0.1000,-0.0200,-0.0800,0.1296,0.3600,0.1000,-9.8800,25,2.3750,14.3750,43.1875,3,3,1,2
11.1700,15.8750,-1.5000,17.9049,7.1620,32.2289,37.5577,0.1200,-0.0200,-0.1700,0.2090,0.3800,0.1000,-9.9700,25,2.3750,14.3750,43.1875,3,3,1,2
11.1940,15.6875,-1.5000,14.3239,71.6197,35.8099,81.3444,0.0400,-0.1100,-0.2000,0.2317,0.3100,0.0100,-10.0000,25,1.6875,14.3750,44.3750,3,3,1,2
11.2140,15.6875,-1.5625,-78.7817,128.9155,-32.2289,154.4813,0.0900,-0.0100,-0.1400,0.1667,0.3700,0.1100,-9.9400,25,1.6875,14.3750,44.3750,3,3,1,2
11.2320,15.4375,-1.6250,-125.3345,121.7535,-68.0387,187.5151,0.1300,0.0200,0.0000,0.1315,0.4100,0.1600,-9.8000,25,1.6875,14.7500,42.5000,3,3,1,2
11.2550,15.4375,-1.6250,-64.4578,57.2958,10.7430,86.9081,0.1200,-0.0100,-0.1200,0.1700,0.4000,0.1200,-9.9300,25,1.6875,14.7500,42.5000,3,3,1,2
11.2720,15.4375,-1.6250,-28.6479,57.2958,68.0387,93.4493,0.1000,-0.0100,-0.1400,0.1723,0.3800,0.1200,-9.9400,25,1.6875,14.7500,42.5000,3,3,1,2
11.2970,15.4375,-1.6250,-57.2958,14.3239,3.5810,59.1676,0.1600,0.0500,-0.0500,0.1749,0.4500,0.1900,-9.8500,25,2.7500,14.7500,42.8750,3,3,0,2
11.3170,15.4375,-1.6250,-35.8099,-53.7148,53.7148,83.9816,0.0000,-0.0700,-0.0400,0.0806,0.2900,0.0700,-9.8500,25,2.7500,14.7500,42.8750,3,3,0,2
11.3340,15.5000,-1.6250,-42.9718,3.5810,85.9437,96.1547,0.0300,-0.0200,-0.0400,0.0539,0.3100,0.1200,-9.8400,25,2.0625,15.0625,43.1875,3,3,0,2
11.3580,15.5000,-1.6250,-89.5247,-3.5810,39.3908,97.8730,0.0700,0.0400,0.0600,0.1005,0.3500,0.1900,-9.7300,25,2.0625,15.0625,43.1875,3,3,0,2
11.3750,15.5625,-1.6250,-132.4965,14.3239,82.3627,156.6656,0.0200,-0.0500,-0.0500,0.0735,0.3000,0.0900,-9.8600,25,2.0625,15.0625,43.1875,3,3,0,2
11.3950,15.3750,-1.6250,-146.8204,71.6197,111.0106,197.5069,0.0300,-0.0500,-0.1600,0.1703,0.3200,0.1100,-9.9600,25,1.3750,13.6875,43.5625,3,3,0,2
11.4190,15.3750,-1.6875,-150.4014,78.7817,17.9049,170.7271,0.0700,-0.0500,0.0500,0.0995,0.3600,0.1200,-9.7500,25,1.3750,13.6875,43.5625,3,3,0,2
11.4360,15.3750,-1.6875,-75.2007,42.9718,-21.4859,89.2377,0.0700,0.0300,-0.0400,0.0860,0.3700,0.2100,-9.8400,25,3.1875,14.6875,43.5625,3,3,0,2
11.4570,15.3750,-1.7500,-196.9542,89.5247,17.9049,217.0858,0.0500,-0.0500,0.0200,0.0735,0.3600,0.1300,-9.7700,25,3.1875,14.6875,43.5625,3,3,0,2
11.4770,15.3750,-1.7500,-121.7535,78.7817,28.6479,147.8214,0.1600,0.0500,0.0300,0.1703,0.4700,0.2500,-9.7600,25,3.1875,14.6875,43.5625,3,3,0,2
11.4970,15.4375,-1.7500,-96.6866,25.0669,42.9718,108.7347,0.0500,0.0000,-0.0400,0.0640,0.3600,0.1900,-9.8400,25,2.0625,15.0625,42.3750,3,3,0,2
11.5170,15.4375,-1.7500,-96.6866,75.2007,125.3345,175.2489,0.0300,-0.0400,-0.1300,0.1393,0.3400,0.1600,-9.8700,25,2.0625,15.0625,42.3750,3,3,0,2
11.5380,15.5000,-1.8125,-139.6585,132.4965,100.2676,217.0562,0.0700,0.0000,0.0500,0.0860,0.3800,0.2000,-9.7400,25,2.0625,16.1875,44.3750,3,3,0,2
11.5590,15.5000,-1.8750,-125.3345,93.1056,64.4578,168.9148,0.0600,0.0300,-0.0500,0.0837,0.3600,0.2300,-9.8300,25,2.0625,16.1875,44.3750,3,3,0,2
11.5790,15.5625,-1.8750,-103.8486,139.6585,103.8486,202.6661,0.0300,-0.0400,0.1000,0.1118,0.3600,0.1900,-9.6900,25,2.0625,14.6875,43.5625,3,3,0,2
11.6000,15.5625,-1.9375,-14.3239,107.4296,150.4014,185.3831,0.0300,-0.0400,0.0100,0.0510,0.3200,0.1300,-9.7900,25,2.0625,14.6875,43.5625,3,3,0,2
11.6200,15.6250,-1.9375,-114.5916,57.2958,-7.1620,128.3173,0.0200,-0.0300,-0.0300,0.0469,0.3600,0.2000,-9.8300,25,2.0625,14.6875,43.5625,3,3,0,2
11.6410,15.5625,-2.0000,-143.2395,78.7817,-10.7430,163.8277,0.0600,-0.0300,0.0400,0.0781,0.4200,0.2600,-9.7800,25,1.3750,14.6875,43.1875,3,3,0,2
11.6610,15.6250,-2.0000,-71.6197,53.7148,71.6197,114.6475,0.0500,-0.0100,-0.0400,0.0648,0.4000,0.2300,-9.8400,25,1.3750,14.6875,43.1875,3,3,0,2
11.6820,15.6250,-2.0000,-75.2007,53.7148,60.8768,110.6635,0.0000,-0.0400,-0.1600,0.1649,0.3500,0.2000,-9.9600,25,2.3750,15.3750,43.5625,3,3,0,2
11.7030,15.6250,-2.0625,-161.1444,114.5916,-75.2007,211.5511,0.0600,0.0200,0.0300,0.0700,0.4200,0.2800,-9.7600,25,2.3750,15.3750,43.5625,3,3,0,2
11.7230,15.6250,-2.0625,-125.3345,53.7148,-28.6479,139.3367,0.0500,-0.0200,-0.0400,0.0671,0.4200,0.2400,-9.8300,25,2.3750,15.3750,43.5625,3,3,0,2
11.7430,15.6250,-2.1250,-157.5634,75.2007,-57.2958,183.7503,0.0100,-0.0500,-0.1200,0.1304,0.3800,0.2200,-9.9200,25,2.0625,16.1875,43.5625,3,3,0,2
11.7640,15.5625,-2.1875,-78.7817,143.2395,-132.4965,210.4268,0.1200,0.0400,0.1400,0.1887,0.5000,0.3200,-9.6500,25,2.0625,16.1875,43.5625,3,3,0,2
11.7840,15.5000,-2.1875,46.5528,28.6479,-107.4296,120.5362,0.0300,-0.0200,-0.0700,0.0787,0.4100,0.2500,-9.8700,25,1.6875,14.6875,44.0625,3,3,0,2
11.8040,15.5000,-2.1875,46.5528,64.4578,-225.6021,239.2034,0.0600,-0.0200,-0.1000,0.1183,0.4400,0.2600,-9.9000,25,1.6875,14.6875,44.0625,3,3,0,2
11.8250,15.3125,-2.2500,93.1056,85.9437,-379.5845,400.1742,0.0300,-0.0500,-0.0800,0.0990,0.4100,0.2200,-9.8700,25,1.6875,14.6875,44.0625,3,3,0,2
11.8420,15.2500,-2.2500,146.8204,136.0775,-343.7747,397.8120,0.0500,0.0000,0.0000,0.0500,0.4400,0.2600,-9.7800,25,1.6875,14.2500,43.5625,3,3,0,2
11.8660,15.1250,-2.3125,93.1056,118.1725,-293.6409,329.9369,0.0300,-0.0200,-0.0100,0.0374,0.4300,0.2300,-9.8000,25,1.6875,14.2500,43.5625,3,3,0,2
11.8830,15.0000,-2.3125,3.5810,111.0106,-451.2043,464.6735,0.0600,-0.0200,0.0400,0.0748,0.4700,0.2400,-9.7500,25,1.3750,14.2500,43.6875,3,3,0,2
11.9070,14.7500,-2.3750,243.5071,82.3627,-529.9860,589.0369,0.0100,-0.0700,-0.1800,0.1934,0.4200,0.1800,-9.9700,25,1.3750,14.2500,43.6875,3,3,0,2
11.9240,14.5625,-2.4375,204.1162,186.2113,-694.7114,747.6376,0.1000,0.0400,-0.0500,0.1187,0.5200,0.2900,-9.8400,25,1.3750,14.2500,43.6875,3,3,0,2
11.9440,14.3125,-2.5000,214.8592,157.5634,-791.3980,835.0457,0.0600,-0.0200,-0.0300,0.0700,0.4800,0.2100,-9.8300,25,1.3750,15.3750,42.8750,3,3,0,2
11.9650,14.0000,-2.5000,150.4014,121.7535,-870.1797,891.4355,0.0100,-0.0100,0.0300,0.0332,0.4500,0.2100,-9.7500,25,1.3750,15.3750,42.8750,3,3,0,2
11.9840,13.6875,-2.5625,171.8873,71.6197,-898.8276,917.9138,-0.0100,-0.0900,0.0700,0.1145,0.4200,0.1200,-9.7200,25,1.0000,15.3750,44.0625,3,3,0,2
12.0050,13.3125,-2.5625,211.2782,21.4859,-1145.9156,1165.4281,0.0300,-0.1100,0.2200,0.2478,0.4700,0.0900,-9.5600,25,1.0000,15.3750,44.0625,3,3,0,2
12.0250,12.8750,-2.5000,418.9754,-46.5528,-1346.4508,1410.8994,0.0300,-0.0300,-0.0700,0.0819,0.4700,0.1600,-9.8700,25,1.0000,15.3750,44.0625,3,3,0,2
12.0460,12.4375,-2.5000,111.0106,0.0000,-1425.2325,1429.5493,0.0900,0.0600,-0.0400,0.1153,0.5200,0.2500,-9.8300,25,2.7500,14.6875,42.3750,3,3,0,2
12.0670,11.9375,-2.5000,10.7430,28.6479,-1274.8310,1275.1981,0.1800,0.1000,-0.0400,0.2098,0.6100,0.2900,-9.8400,25,2.7500,14.6875,42.3750,3,3,0,2
12.0830,11.6875,-2.5000,17.9049,50.1338,-766.3311,768.1779,0.2400,0.1400,-0.0300,0.2795,0.6700,0.3300,-9.8300,25,2.3750,14.6875,43.5625,3,3,0,2
12.1070,11.4375,-2.5000,21.4859,68.0387,-555.0529,559.6201,0.1400,0.0300,0.1400,0.2002,0.5800,0.2200,-9.6400,25,2.3750,14.6875,43.5625,3,3,0,2
12.1240,11.2500,-2.5000,-17.9049,-7.1620,-612.3486,612.6522,0.1400,-0.0300,0.0600,0.1552,0.5800,0.1500,-9.7200,25,2.3750,14.6875,43.5625,3,3,0,2
12.1450,11.1250,-2.5000,75.2007,3.5810,-608.7677,613.4053,0.1000,0.0200,-0.1300,0.1652,0.5300,0.2100,-9.9200,25,2.7500,15.6875,43.5625,3,3,0,2
12.1650,10.8750,-2.5000,-114.5916,93.1056,-533.5670,553.6186,0.0700,-0.0100,0.0200,0.0735,0.5000,0.1700,-9.7700,25,2.7500,15.6875,43.5625,3,3,0,2
12.1850,10.6250,-2.5625,-161.1444,89.5247,-726.9402,749.9495,0.0000,-0.0100,0.0200,0.0224,0.4500,0.1900,-9.7600,25,3.8750,14.8750,44.0625,3,3,0,2
12.2060,10.3750,-2.5625,-17.9049,68.0387,-676.8064,680.4534,0.0300,-0.0100,-0.1300,0.1338,0.4700,0.1900,-9.9300,25,3.8750,14.8750,44.0625,3,3,0,2
12.2260,10.1875,-2.6250,3.5810,96.6866,-583.7008,591.6652,0.0000,-0.0400,-0.0700,0.0806,0.4400,0.1700,-9.8700,25,3.8750,14.8750,44.0625,3,3,0,2
12.2430,10.0625,-2.6250,-107.4296,175.4683,-651.7395,683.4432,0.0000,-0.0200,0.0000,0.0200,0.4600,0.1900,-9.7900,25,3.8750,15.1875,44.7500,3,3,0,2
12.2670,9.7500,-2.6875,-103.8486,136.0775,-737.6832,757.2833,0.1600,0.1200,0.0900,0.2193,0.6200,0.3500,-9.7000,25,3.8750,15.1875,44.7500,3,3,0,2
12.2840,9.5000,-2.6875,-64.4578,21.4859,-748.4262,751.5039,0.1500,0.1000,-0.0200,0.1814,0.6200,0.3300,-9.8100,25,2.7500,15.0625,43.5625,3,3,0,2
12.3070,9.3125,-2.6875,-100.2676,39.3908,-444.0423,456.9232,0.1200,-0.0400,-0.0500,0.1360,0.5800,0.1900,-9.8500,25,2.7500,15.0625,43.5625,3,3,0,2
12.3250,9.1875,-2.7500,-171.8873,89.5247,-257.8310,322.5473,0.1900,0.0200,0.0000,0.1910,0.6600,0.2700,-9.7800,25,2.7500,15.0625,43.5625,3,3,0,2
12.3450,9.1250,-2.7500,-275.7359,68.0387,-354.5177,454.2492,0.2500,0.0500,0.0100,0.2551,0.7200,0.3100,-9.7700,25,3.1875,15.3750,43.1875,2,3,0,2
12.3660,9.0000,-2.8125,-139.6585,35.8099,-347.3557,376.0888,0.2100,0.0900,-0.0500,0.2339,0.6900,0.3600,-9.8400,25,3.1875,15.3750,43.1875,2,3,0,2
12.3820,8.9375,-2.8125,17.9049,17.9049,-279.3169,280.4624,0.1600,0.1100,-0.0100,0.1944,0.6400,0.3900,-9.8000,25,3.8750,14.2500,44.5000,2,3,0,2
12.4060,8.8750,-2.8125,-10.7430,17.9049,21.4859,29.9607,0.0500,0.0000,-0.0900,0.1030,0.5300,0.2700,-9.8800,25,3.8750,14.2500,44.5000,2,3,0,2
12.4270,9.0000,-2.8125,-139.6585,71.6197,508.5001,532.1712,-0.0400,-0.1100,-0.0500,0.1273,0.4400,0.1700,-9.8400,25,3.8750,14.2500,44.5000,2,3,0,2
12.4440,9.1250,-2.8750,-404.6515,111.0106,852.2747,949.9675,0.1100,0.0600,0.0600,0.1389,0.6000,0.3600,-9.7200,25,3.0625,14.8750,43.2500,2,3,0,2
12.4640,9.3750,-2.8750,-368.8416,21.4859,454.7853,585.9483,0.2000,0.1200,0.1600,0.2828,0.7000,0.4400,-9.6200,25,3.0625,14.8750,43.2500,2,3,0,2
12.4850,9.5000,-2.9375,-75.2007,-71.6197,146.8204,179.8354,0.1100,0.0500,0.0000,0.1208,0.6100,0.3800,-9.7800,25,2.2500,14.0625,44.8750,2,3,0,2
12.5050,9.5625,-2.8750,68.0387,-82.3627,214.8592,239.9528,-0.1400,-0.1500,-0.1600,0.2602,0.3500,0.1700,-9.9500,25,2.2500,14.0625,44.8750,2,3,0,2
12.5260,9.8750,-2.8750,-315.1268,0.0000,1235.4403,1274.9970,-0.0200,-0.1700,-0.1300,0.2149,0.4700,0.1600,-9.9200,25,2.2500,14.0625,44.8750,2,3,0,2
12.5460,10.8750,-2.8750,-576.5388,-32.2289,1819.1409,1908.5883,0.2100,0.0800,-0.0600,0.2326,0.7100,0.4500,-9.8500,25,4.5625,14.1875,43.6875,1,3,0,2
12.5670,11.5625,-2.9375,-522.8240,-25.0669,1837.0458,1910.1599,0.3300,0.1900,0.0800,0.3891,0.8300,0.5800,-9.6900,25,4.5625,14.1875,43.6875,1,3,0,2
12.5870,12.7500,-2.9375,-354.5177,-10.7430,1679.4825,1716.5255,0.1100,0.0700,0.0000,0.1304,0.6200,0.4800,-9.7800,25,2.6875,13.6875,43.6875,1,3,0,2
12.6070,13.3750,-3.0000,-433.2994,21.4859,1697.3874,1751.9515,0.0900,-0.1200,0.0500,0.1581,0.6100,0.3000,-9.7200,25,2.6875,13.6875,43.6875,1,3,0,2
12.6280,13.9375,-3.0000,-275.7359,21.4859,1690.2254,1712.7037,0.0000,-0.0700,-0.1200,0.1389,0.5300,0.3600,-9.9000,25,2.6875,13.6875,43.6875,1,3,0,2
12.6440,14.6250,-3.0625,-401.0705,114.5916,1794.0740,1841.9257,0.0400,-0.1200,-0.0700,0.1446,0.5700,0.3300,-9.8600,25,2.0000,13.6875,42.5625,1,3,0,2
12.6650,15.1250,-3.1875,-354.5177,164.7254,1557.7290,1606.0314,0.1400,0.0300,-0.0300,0.1463,0.6900,0.5100,-9.8100,25,2.0000,13.6875,42.5625,1,3,0,2
12.6850,15.6875,-3.2500,-304.3838,93.1056,1181.7254,1223.8436,-0.0300,-0.1500,-0.1800,0.2362,0.5200,0.3300,-9.9600,25,2.2500,13.2500,43.2500,1,3,0,2
12.7060,16.1250,-3.3125,-239.9261,136.0775,1260.5072,1290.3332,0.0100,-0.0600,0.0000,0.0608,0.5800,0.4300,-9.7700,25,2.2500,13.2500,43.2500,1,3,0,2
12.7260,16.5000,-3.3750,-340.1937,89.5247,1299.8980,1346.6556,-0.0100,-0.0900,0.0100,0.0911,0.5600,0.4200,-9.7600,25,2.2500,13.2500,43.2500,1,3,0,2
12.7460,16.7500,-3.3750,-415.3944,128.9155,1432.3945,1496.9721,0.0900,0.0100,-0.1100,0.1425,0.6800,0.5400,-9.8800,25,1.5625,12.5000,43.2500,1,3,0,2
12.7660,17.4375,-3.5000,-640.9965,139.6585,1324.9649,1478.4833,0.0000,-0.1200,0.0300,0.1237,0.5900,0.4200,-9.7300,25,1.5625,12.5000,43.2500,1,3,0,2
12.7870,17.6875,-3.5000,-519.2430,146.8204,1228.2783,1341.5800,0.1300,-0.0600,0.0000,0.1432,0.7400,0.5200,-9.7600,25,2.0000,13.1875,43.6875,1,3,0,2
12.8070,18.3125,-3.6250,-408.2324,57.2958,1131.5916,1204.3405,0.1100,0.0000,-0.1000,0.1487,0.7400,0.6000,-9.8700,25,2.0000,13.1875,43.6875,1,3,0,2
12.8280,18.7500,-3.6875,-440.4613,50.1338,1350.0318,1420.9522,0.1400,0.0200,-0.1400,0.1990,0.7800,0.6500,-9.9000,25,2.0000,13.1875,43.6875,1,3,0,2
12.8450,18.9375,-3.6875,-716.1973,164.7254,1432.3945,1609.9151,0.2000,0.0300,0.0500,0.2083,0.8400,0.6900,-9.7100,25,2.0000,13.3750,42.5000,2,3,0,2
12.8660,19.5000,-3.8125,-741.2642,239.9261,1650.8347,1825.4566,0.1500,-0.0800,-0.0900,0.1924,0.8200,0.6100,-9.8500,25,2.0000,13.3750,42.5000,2,3,0,2
12.8860,20.0625,-3.9375,-777.0740,275.7359,1618.6058,1816.5239,0.1400,-0.0900,-0.0200,0.1676,0.8300,0.6300,-9.7800,25,0.5000,12.8750,42.1875,2,3,0,2
12.9070,20.8750,-4.1250,-680.3874,293.6409,1468.2043,1644.6203,0.0000,-0.1900,0.0000,0.1900,0.7000,0.5600,-9.7600,25,0.5000,12.8750,42.1875,2,3,0,2
12.9270,21.3125,-4.2500,-608.7677,214.8592,1364.3557,1509.3803,-0.0400,-0.2800,0.1300,0.3113,0.6900,0.5000,-9.6100,25,0.5000,12.8750,42.1875,2,3,0,2
12.9460,21.7500,-4.3125,-508.5001,50.1338,1303.4790,1400.0511,0.1200,-0.1100,0.0200,0.1640,0.8600,0.6900,-9.7200,25,0.0625,13.7500,43.6875,2,3,0,2
12.9680,22.1875,-4.3750,-447.6233,-39.3908,1210.3734,1291.0933,0.0800,-0.0900,-0.1600,0.2002,0.8300,0.7400,-9.9000,25,0.0625,13.7500,43.6875,2,3,0,2
12.9880,22.4375,-4.3750,-279.3169,39.3908,1110.1057,1145.3839,-0.0600,-0.1800,-0.1800,0.2615,0.6900,0.6500,-9.9200,25,-0.2500,12.1875,43.2500,2,3,0,2
13.0090,22.9375,-4.4375,-157.5634,103.8486,905.9895,925.4338,-0.0400,-0.1900,-0.0800,0.2100,0.7100,0.6500,-9.8200,25,-0.2500,12.1875,43.2500,2,3,0,2
13.0290,23.1875,-4.5000,-146.8204,121.7535,712.6163,737.7006,-0.0500,-0.1600,-0.1500,0.2249,0.7200,0.6800,-9.8800,25,-0.2500,12.1875,43.2500,2,3,0,2
13.0460,23.2500,-4.5625,-171.8873,107.4296,633.8346,665.4567,0.0000,-0.1400,-0.0600,0.1523,0.7800,0.7100,-9.7900,25,-0.7500,12.2500,42.5000,2,3,0,2
13.0670,23.5000,-4.6250,-257.8310,53.7148,687.5494,736.2651,0.0300,-0.1400,-0.0200,0.1446,0.8300,0.7200,-9.7600,25,-0.7500,12.2500,42.5000,2,3,0,2
13.0870,23.6875,-4.6250,-207.6972,35.8099,390.3275,443.5945,0.0000,-0.1300,-0.0900,0.1581,0.7900,0.7400,-9.8200,25,-0.3750,11.2500,43.0000,2,3,0,2
13.1070,23.8125,-4.6250,-125.3345,75.2007,469.1092,491.3526,0.0000,-0.1000,-0.0500,0.1118,0.8100,0.7700,-9.7800,25,-0.3750,11.2500,43.0000,2,3,0,2
13.1270,24.1250,-4.6875,-57.2958,46.5528,658.9015,663.0242,0.0500,-0.1400,0.0000,0.1487,0.8600,0.7400,-9.7300,25,-0.3750,11.2500,43.0000,2,3,0,2
13.1470,24.2500,-4.6875,-42.9718,-32.2289,587.2817,589.7331,0.0500,-0.1400,-0.1500,0.2112,0.8600,0.7300,-9.8800,25,-1.1875,11.5625,43.0000,2,3,0,2
13.1680,24.4375,-4.7500,-82.3627,-21.4859,465.5282,473.2460,0.0000,-0.1500,-0.1700,0.2267,0.8100,0.7200,-9.9000,25,-1.1875,11.5625,43.0000,2,3,0,2
13.1850,24.6250,-4.7500,-204.1162,21.4859,737.6832,765.7033,0.1400,-0.0800,-0.0400,0.1661,0.9600,0.7900,-9.7700,25,-1.2500,11.3750,43.2500,1,3,0,2
13.2060,24.8750,-4.7500,-272.1550,14.3239,905.9895,946.0922,0.0600,-0.1100,-0.1700,0.2112,0.8800,0.7700,-9.9000,25,-1.2500,11.3750,43.2500,1,3,0,2
13.2260,25.3125,-4.8125,-146.8204,14.3239,712.6163,727.7248,0.0800,-0.1800,0.0800,0.2126,0.9100,0.7100,-9.6400,25,-1.2500,11.3750,43.2500,1,3,0,2
13.2460,25.3750,-4.8125,-3.5810,-82.3627,537.1480,543.4375,0.0300,-0.1600,0.0100,0.1631,0.8600,0.7300,-9.7100,25,-1.5625,12.0000,41.3750,1,3,0,2
13.2670,25.5000,-4.7500,89.5247,-132.4965,279.3169,321.8508,-0.0600,-0.1100,-0.1800,0.2193,0.7500,0.7600,-9.9100,25,-1.5625,12.0000,41.3750,1,3,0,2
13.2870,25.6250,-4.7500,42.9718,-89.5247,322.2888,337.2407,0.0100,-0.0800,-0.1000,0.1285,0.8200,0.7900,-9.8300,25,-1.5625,11.5625,42.6875,0,3,0,2
13.3080,25.6875,-4.7500,-64.4578,-64.4578,472.6902,481.3997,-0.0500,-0.1700,-0.0600,0.1871,0.7600,0.7000,-9.7900,25,-1.5625,11.5625,42.6875,0,3,0,2
13.3290,25.8750,-4.7500,-42.9718,-75.2007,440.4613,448.8963,-0.0900,-0.2600,-0.0200,0.2759,0.7100,0.6100,-9.7600,25,-1.5625,11.5625,42.6875,0,3,0,2
13.3450,26.0000,-4.6875,28.6479,-96.6866,286.4789,303.7090,-0.1300,-0.2700,-0.1600,0.3397,0.6600,0.5900,-9.8900,25,-1.2500,11.5000,43.3750,0,3,0,2
13.3690,26.0000,-4.6875,32.2289,-14.3239,-50.1338,61.2966,0.0200,-0.1100,0.0400,0.1187,0.8200,0.7600,-9.6900,25,-1.2500,11.5000,43.3750,0,3,0,2
13.3860,26.0000,-4.6875,32.2289,-42.9718,-157.5634,166.4677,0.0800,-0.1000,-0.0300,0.1315,0.8800,0.7600,-9.7700,25,-1.5625,11.6875,43.0625,0,3,0,2
13.4060,25.0625,-4.6250,250.6690,-85.9437,-666.0634,716.8415,0.0700,-0.1200,-0.0900,0.1655,0.8600,0.7300,-9.8300,25,-1.5625,11.6875,43.0625,0,3,0,2
13.4270,24.7500,-4.5625,694.7114,-128.9155,-1131.5916,1334.0700,-0.0400,-0.1700,-0.0400,0.1792,0.7300,0.6500,-9.7800,25,-1.5625,11.6875,43.0625,0,3,0,2
13.4470,23.7500,-4.5000,870.1797,-157.5634,-1357.1938,1619.8808,-0.0800,-0.1400,-0.0100,0.1616,0.6700,0.6300,-9.7600,25,-0.1875,11.5625,42.6875,0,3,0,2
13.4670,23.2500,-4.3750,1317.8029,-272.1550,-1625.7678,2110.4013,0.0400,-0.0600,-0.0100,0.0728,0.7800,0.6400,-9.7600,25,-0.1875,11.5625,42.6875,0,3,0,2
13.4880,22.6875,-4.2500,1364.3557,-290.0599,-1622.1867,2139.4138,0.0500,-0.0600,-0.0800,0.1118,0.7700,0.5800,-9.8400,25,-0.5625,10.5000,42.6875,0,3,0,2
13.5080,21.5625,-4.1250,1393.0036,-189.7923,-1901.5036,2364.7824,-0.1100,-0.1000,-0.2300,0.2739,0.5800,0.4600,-9.9900,25,-0.5625,10.5000,42.6875,0,3,0,2
13.5290,20.8750,-4.0000,1228.2783,-60.8768,-1772.5882,2157.4157,-0.0600,-0.1000,-0.0800,0.1414,0.6200,0.3900,-9.8500,25,-0.5625,10.5000,42.6875,0,3,0,2
13.5460,19.8125,-4.0000,920.3135,-32.2289,-1418.0705,1690.8399,0.0400,-0.0500,-0.1500,0.1631,0.7200,0.4000,-9.9200,25,-0.5625,12.0000,42.2500,0,3,0,2
13.5700,19.3750,-3.9375,558.6339,14.3239,-1221.1163,1342.9080,0.0300,-0.0500,-0.1400,0.1517,0.7000,0.3700,-9.9100,25,-0.5625,12.0000,42.2500,0,3,0,2
13.5860,18.9375,-3.9375,494.1761,53.7148,-1117.2677,1222.8582,0.0500,-0.0200,0.1000,0.1136,0.7300,0.3700,-9.6700,25,-1.0000,12.0000,43.3750,0,3,0,2
13.6070,18.1875,-3.9375,343.7747,-14.3239,-816.4649,886.0028,0.0500,0.0200,-0.0400,0.0671,0.7300,0.4000,-9.8100,25,-1.0000,12.0000,43.3750,0,3,0,2
13.6280,17.8750,-3.9375,290.0599,53.7148,-590.8627,660.4081,0.0900,0.0000,-0.0800,0.1204,0.7700,0.3700,-9.8600,25,-1.0000,12.0000,43.3750,0,3,0,2
13.6470,17.5000,-3.9375,293.6409,96.6866,-583.7008,660.5148,0.0700,-0.0400,0.0600,0.1005,0.7500,0.3100,-9.7100,25,0.0625,12.0000,43.7500,0,3,0,2
13.6680,17.2500,-4.0000,171.8873,25.0669,-637.4155,660.6604,0.0700,0.0100,-0.0700,0.0995,0.7600,0.3600,-9.8500,25,0.0625,12.0000,43.7500,0,3,0,2
13.6880,17.0625,-3.9375,150.4014,-3.5810,-547.8909,568.1706,-0.0500,-0.0200,-0.1900,0.1975,0.6300,0.3100,-9.9700,25,-0.5625,11.0625,43.3750,0,3,0,2
